,2020,2022,2023,2024
cost_of_goods_sold,114282750.0,312124193.0,483907745.0,487795131.0
current_assets,122448243.0,211562890.0,302561968.0,377733505.0
current_liabilities,17434918.0,118816884.0,138611127.0,207227785.0
equity,137909151.0,198982858.0,235709054.0,268900066.0
financial_profit,984563.0,127647.0,-1900637.0,-3043965.0
gross_profit,37921204.0,63254080.0,90032754.0,108791664.0
net_income,21253244.0,17583851.0,38053689.0,38351599.0
other_profit,-28579.0,-1725356.0,-471583.0,-895408.0
profit_before_tax,24727736.0,22233141.0,49571613.0,50345871.0
revenue,152206837.0,375378273.0,574147860.0,596586795.0
total_assets,171522158.0,337094578.0,459489613.0,527275243.0
total_debt,33613007.0,138111720.0,223780559.0,258375177.0
roa,0.12390961172491778,0.052162960034320104,0.0828172997242486,0.0727354441710437
roe,0.15411046943505582,0.08836867244112052,0.16144347598968345,0.1426239850755559
debt_ratio,0.19596889050334826,0.40971207789642944,0.4870198426008816,0.49001954942913944
current_ratio,7.02316139370429,1.7805793493120052,2.182811542972304,1.8227937194811978
gross_margin,0.24914257958070568,0.16850756836424574,0.1568110939227397,0.18235680861826653
net_profit_margin,0.13963396401174805,0.04684301747000685,0.06627855235757563,0.06428502830003134
revenue_growth,0.0,1.4662379193912294,0.5295180922738167,0.03908215385493197
