,2021,2022,2023,2024
cost_of_goods_sold,5674245994.0,5029396980.0,2459227311.0,1060292048.0
current_assets,7107259123.0,8578523303.0,7042757009.0,7120955383.0
current_liabilities,6161235996.0,7702829859.0,5926702433.0,5439582437.0
equity,1520939091.0,1463787525.0,1519945880.0,1541981359.0
financial_profit,-95313218.0,-170597080.0,-108882222.0,-3443882.0
gross_profit,489478697.0,435116907.0,222255206.0,80200407.0
net_income,241000219.0,64011275.0,60300504.0,25612193.0
other_profit,20574968.0,-7945152.0,5511327.0,-5138934.0
profit_before_tax,302467351.0,124043391.0,51065784.0,31142414.0
revenue,6163724691.0,5464513886.0,2681482517.0,1140492454.0
total_assets,7688055385.0,9174181415.0,7622133125.0,7656387401.0
total_debt,6167116294.0,7710393890.0,6102187245.0,6114406042.0
roa,0.031347357287541185,0.006977328232831768,0.007911237315210234,0.003345205990576547
roe,0.15845487858527268,0.04372989515674414,0.03967279677089555,0.016609923881706276
debt_ratio,0.802168556958178,0.8404448899815004,0.80058785971414,0.7986019674502622
current_ratio,1.1535443744752152,1.1136846405839846,1.1883095344530519,1.309099635031416
gross_margin,0.07941280987366539,0.0796259129498715,0.08288519674879537,0.0703208572040232
net_profit_margin,0.0390997702009465,0.011713992559154418,0.022487748332390117,0.02245713499477481
revenue_growth,0.0,-0.11343965541176049,-0.5092916638257765,-0.5746783927288235
