,2021,2022,2023,2024
cost_of_goods_sold,1933822694.0,1865743565.0,1805186498.0,1714611439.0
current_assets,974704260.0,1003412685.0,979378641.0,1243266256.0
current_liabilities,867484390.0,888590018.0,783246454.0,881667354.0
equity,264117612.0,271342428.0,351494601.0,511530135.0
financial_profit,-10438790.0,-46264833.0,-40943528.0,-18611115.0
gross_profit,248597287.0,293720494.0,353172656.0,311125916.0
net_income,44992128.0,50487992.0,115938779.0,113758603.0
other_profit,-706430.0,240176.0,47357.0,25160091.0
profit_before_tax,56902182.0,65481703.0,145066016.0,144218992.0
revenue,2182419981.0,2159564636.0,2158359154.0,2025737355.0
total_assets,1131602002.0,1159932446.0,1134741055.0,1393197489.0
total_debt,867484390.0,888590018.0,783246454.0,881667354.0
roa,0.039759675151228656,0.04352666586240144,0.10217201403715846,0.08165289120758672
roe,0.17034883686590352,0.18606744390154864,0.32984512043756825,0.22238885886947796
debt_ratio,0.7665984935222835,0.7660704906257964,0.6902424571216382,0.6328373119828383
current_ratio,1.1235986159935396,1.1292189476294567,1.2504092881600202,1.4101307600417288
gross_margin,0.11390900429993818,0.13600912383156843,0.16363016106261988,0.15358650282676947
net_profit_margin,0.020615705680711506,0.023378782537166902,0.053716166183526655,0.056156639812765856
revenue_growth,0.0,-0.010472477891046217,-0.0005582060290785229,-0.06144565826971726
