,2021,2022,2023,2024
cost_of_goods_sold,5194758974.0,6302169031.0,3704968446.0,5001364238.0
current_assets,935778062.0,1585777622.0,1071764691.0,1315736137.0
current_liabilities,563205915.0,1425133077.0,839432092.0,917737333.0
equity,710005673.0,968919152.0,1164003892.0,1490739551.0
financial_profit,-17069196.0,-5393318.0,-36737566.0,-22100564.0
gross_profit,356726333.0,473031222.0,276953265.0,511923106.0
net_income,159847710.0,239732740.0,37056458.0,203569676.0
other_profit,28760613.0,40414615.0,29157861.0,80365582.0
profit_before_tax,201953290.0,300099076.0,48130812.0,258356507.0
revenue,5551485308.0,6775200253.0,3981921711.0,5513287344.0
total_assets,1277216734.0,2578650183.0,2006287819.0,2409018565.0
total_debt,567211061.0,1609731031.0,842283926.0,918279014.0
roa,0.1251531597925337,0.09296830627917707,0.018470160486978464,0.08450315782435658
roe,0.225135820851392,0.2474228520564944,0.031835338571187526,0.13655616493400463
debt_ratio,0.4440993027264862,0.624253356121085,0.4198220803732049,0.3811838677133648
current_ratio,1.6615203020373108,1.1127224871786483,1.2767735487053549,1.433673982400801
gross_margin,0.0642578180808544,0.06981804291180115,0.0695526645425802,0.09285260753860683
net_profit_margin,0.028793683335458085,0.03538386040971238,0.00930617442769708,0.03692346567452915
revenue_growth,0.0,0.22043018707742212,-0.41227984970084985,0.3845795432817338
