,2021,2022,2023,2024
cost_of_goods_sold,71300043.0,80742439.0,72545539.0,71020647.0
current_assets,145777165.0,167624048.0,127570202.0,131749123.0
current_liabilities,68264834.0,54331532.0,70824679.0,87740050.0
equity,435849179.0,488661642.0,496336452.0,508823586.0
financial_profit,-13775655.0,-10332952.0,-4549943.0,-4268485.0
gross_profit,78665463.0,93532603.0,51820476.0,85675513.0
net_income,55022514.0,65560289.0,36236809.0,69611135.0
other_profit,1809508.0,-4791276.0,-122793.0,105547.0
profit_before_tax,58032976.0,69412878.0,38229829.0,73879014.0
revenue,149965506.0,174275042.0,124366016.0,156696160.0
total_assets,641895713.0,678992189.0,729985192.0,763283625.0
total_debt,206046534.0,190330546.0,233648740.0,254460039.0
roa,0.08571877469448062,0.09655529189011039,0.04964047133712268,0.09119956556122896
roe,0.12624209623668925,0.13416295318714622,0.07300855871855247,0.1368079957677119
debt_ratio,0.32099690000578024,0.28031330710933994,0.3200732597874396,0.33337547232196946
current_ratio,2.1354650184896076,3.0852074629517166,1.801211156918904,1.5015847722904192
gross_margin,0.52455704713856,0.5366953404607414,0.4166771411251125,0.5467620457323268
net_profit_margin,0.3669011325844491,0.3761886283177599,0.29137227488255313,0.4442427625539771
revenue_growth,0.0,0.16210085004480956,-0.2863808002984156,0.25995963398875777
