,2021,2022,2023,2024
cost_of_goods_sold,312664549.0,2420437.0,208756857.0,29093405.0
current_assets,1525896793.0,1300487022.0,1082956047.0,1011448565.0
current_liabilities,575025530.0,598485765.0,271229959.0,187685785.0
equity,1063907806.0,896653951.0,1052744862.0,1088770890.0
financial_profit,136885814.0,-125840184.0,52252697.0,35217068.0
gross_profit,196764334.0,1003553.0,227000072.0,26523541.0
net_income,251788064.0,-142960624.0,218145971.0,36176028.0
other_profit,879617.0,-7789818.0,-403194.0,-5507032.0
profit_before_tax,313346936.0,-142961754.0,259753172.0,41976345.0
revenue,509428883.0,3423990.0,435756929.0,55616946.0
total_assets,1641850608.0,1497218188.0,1325203258.0,1277801392.0
total_debt,577942803.0,600564237.0,272458396.0,189030502.0
roa,0.153356257124217,-0.09548416199175908,0.16461321663910367,0.0283111508771936
roe,0.2366634238230225,-0.15943790114409478,0.20721637205197777,0.0332264834891021
debt_ratio,0.35200693667495964,0.4011200517155353,0.20559743900056124,0.1479341806821259
current_ratio,2.653615732504955,2.1729623293546507,3.9927596899426585,5.389052585948371
gross_margin,0.3862449510935955,0.2930946060006016,0.5209327881966967,0.4768967537340148
net_profit_margin,0.49425557207756515,-41.75264063271213,0.5006138892630208,0.6504497388260045
revenue_growth,0.0,-0.9932787674310175,126.2658299235687,-0.8723670415806515
