,2021,2022,2023,2024
cost_of_goods_sold,136133927.0,122858303.0,34643964.0,-24509765.0
current_assets,909834418.0,931803472.0,913910743.0,829467118.0
current_liabilities,2090859339.0,1977031395.0,1946054205.0,1890632891.0
equity,263270330.0,295478979.0,362220625.0,427687287.0
financial_profit,43084316.0,46216371.0,110771103.0,32637255.0
gross_profit,22278483.0,19926308.0,-11989171.0,57751843.0
net_income,33666688.0,32698649.0,67459247.0,66198662.0
other_profit,2279032.0,2384098.0,2262622.0,3855051.0
profit_before_tax,33666688.0,32698649.0,67459247.0,66198662.0
revenue,158412410.0,142784611.0,83665246.0,97156532.0
total_assets,2535695374.0,2421844001.0,2450440365.0,2398005851.0
total_debt,2272425044.0,2126365023.0,2088219740.0,1970318564.0
roa,0.013277102740812114,0.013501550465884032,0.02752943836688717,0.02760571329398312
roe,0.1278787776807208,0.1106631988192974,0.18623800618752728,0.15478286124506666
debt_ratio,0.8961743067801172,0.8779942152021376,0.852181415971737,0.8216487725325404
current_ratio,0.43514855400801306,0.47131445375959746,0.46962244969944195,0.43872457839304563
gross_margin,0.1406359703763108,0.1395550112889967,-0.14329929777532716,0.594420589240464
net_profit_margin,0.21252557170236852,0.22900681502714604,0.8062995117470879,0.6813608991313111
revenue_growth,0.0,-0.0986526181881836,-0.41404577556330635,0.16125316837053227
