,2021,2022,2023,2024
cost_of_goods_sold,4823714.0,4377509.0,4523637.0,4795737.0
current_assets,108562869.0,111203736.0,115530911.0,115582306.0
current_liabilities,10233747.0,15655864.0,11734313.0,12970854.0
equity,133142304.0,128923908.0,134234968.0,133637523.0
financial_profit,6522661.0,7018590.0,8474851.0,6506583.0
gross_profit,35294711.0,31565336.0,37948205.0,39187171.0
net_income,23294871.0,17586264.0,23339137.0,22722155.0
other_profit,-722878.0,-624754.0,-638829.0,1024671.0
profit_before_tax,27207323.0,22653192.0,29874808.0,29278196.0
revenue,40118425.0,35942845.0,42471842.0,43982909.0
total_assets,161331057.0,162002571.0,164188802.0,163153157.0
total_debt,28188753.0,33078662.0,29953835.0,29515633.0
roa,0.1443917335767533,0.10855546236979165,0.1421481655003488,0.13926886502110405
roe,0.1749622043494155,0.13640808964618106,0.17386778830982402,0.17002825621064527
debt_ratio,0.174726140919042,0.20418603109700031,0.18243531005238714,0.18090751992007117
current_ratio,10.608320588734507,7.103008559604248,9.845562411706592,8.910924909030662
gross_margin,0.8797631262942152,0.8782091679164518,0.8934909156989236,0.8909636013388746
net_profit_margin,0.5806526801588049,0.489284139861494,0.5495202444951646,0.5166132826730492
revenue_growth,0.0,-0.10408135414089659,0.1816494214634372,0.035578089596396634
