,2021,2022,2023,2024
cost_of_goods_sold,318660574.0,416960013.0,447866007.0,473255266.0
current_assets,396556459.0,376936325.0,393489447.0,587554933.0
current_liabilities,180782721.0,201267934.0,176901742.0,279766566.0
equity,1560500401.0,1577958508.0,1650710561.0,1876780608.0
financial_profit,9652995.0,-4180318.0,3497738.0,8449920.0
gross_profit,98803581.0,106504052.0,114812522.0,270879273.0
net_income,97217946.0,74991485.0,67591480.0,221284799.0
other_profit,41415547.0,26883463.0,15967244.0,32879885.0
profit_before_tax,113257234.0,88674407.0,74423499.0,241827297.0
revenue,417464154.0,523464065.0,562678529.0,744134539.0
total_assets,1974220039.0,1982674569.0,1996262028.0,2194074010.0
total_debt,413719639.0,404716060.0,345551467.0,317293401.0
roa,0.049243723637433914,0.037823395817208366,0.03385902203816302,0.10085566758069386
roe,0.06229921244345774,0.047524370647139984,0.04094689983630631,0.1179065885787328
debt_ratio,0.2095610574440127,0.20412631822080934,0.17309925358155437,0.1446138095405451
current_ratio,2.1935528838511065,1.87280863627288,2.2243390175321167,2.100161364528455
gross_margin,0.23667560448794844,0.20346010188875144,0.20404638898172708,0.3640192180355171
net_profit_margin,0.23287735023112907,0.14326004402995648,0.12012450540830927,0.2973720307316632
revenue_growth,0.0,0.25391380309984646,0.07491338302276773,0.3224861100040304
