,2021,2022,2023,2024
cost_of_goods_sold,364286328.0,328404247.0,356284033.0,445099632.0
current_assets,211607848.0,136365828.0,174309061.0,232817457.0
current_liabilities,192303614.0,143828264.0,159525352.0,198432817.0
equity,146073263.0,148165949.0,166205514.0,179121542.0
financial_profit,-1882075.0,-5647324.0,-5173582.0,-6326200.0
gross_profit,76890552.0,74916437.0,86954046.0,119428819.0
net_income,14755844.0,10798517.0,18039565.0,21327897.0
other_profit,-221150.0,926590.0,-1155211.0,-2540516.0
profit_before_tax,20303927.0,14793157.0,23370335.0,27753035.0
revenue,446938462.0,422076495.0,447982707.0,580399077.0
total_assets,355323574.0,310672072.0,340258603.0,402187934.0
total_debt,209250311.0,162506123.0,174053089.0,223066392.0
roa,0.04152790605444039,0.034758570123419395,0.053017219376522276,0.05302967890627967
roe,0.10101673432187244,0.07288123265082992,0.10853770471177027,0.1190694137726885
debt_ratio,0.5889007268625526,0.5230792776249292,0.5115317804323084,0.5546322331987215
current_ratio,1.1003841456666539,0.948115649925386,1.0926731006366939,1.1732810153070599
gross_margin,0.17203834204808266,0.17749492778554277,0.1941013450771438,0.20577017389019728
net_profit_margin,0.03301538188047016,0.025584265240830337,0.04026844054049613,0.03674695195974614
revenue_growth,0.0,-0.055627271120828214,0.06137800210836186,0.29558366412567794
