,2020,2022,2023,2024
cost_of_goods_sold,242556663.0,288766761.0,247276242.0,287394604.0
current_assets,114764799.0,153169365.0,173018643.0,196211873.0
current_liabilities,48101830.0,47891308.0,50012199.0,60539040.0
equity,136505140.0,174237391.0,190920163.0,214729175.0
financial_profit,-1158637.0,2790018.0,3238465.0,4288474.0
gross_profit,68692552.0,81203326.0,77792164.0,92956883.0
net_income,27273143.0,35678380.0,34787080.0,43966359.0
other_profit,-932357.0,-821281.0,-1102576.0,-924976.0
profit_before_tax,32357759.0,45476754.0,44209288.0,55977423.0
revenue,311249216.0,369970087.0,325068406.0,380351488.0
total_assets,192606970.0,222128698.0,240932362.0,275268216.0
total_debt,56101830.0,47891308.0,50012199.0,60539040.0
roa,0.14159997948153175,0.16062030850241601,0.14438525282045755,0.1597218873972722
roe,0.19979572197794163,0.2047687915620821,0.18220747066929752,0.20475260988638364
debt_ratio,0.2912762191316337,0.21560162388382612,0.20757775578525228,0.21992746158532156
current_ratio,2.3858717849196176,3.1982706548754107,3.4595288041623604,3.2410800204297923
gross_margin,0.22069951816360558,0.2194861932175614,0.23931013461825015,0.24439731651582233
net_profit_margin,0.08762477653919616,0.09643585050161096,0.10701464478833418,0.11559402391505827
revenue_growth,0.0,0.18866190814758554,-0.1213657065199436,0.1700659952785446
