,2021,2022,2023,2024
cost_of_goods_sold,190856623.0,92136614.0,43153187.0,52707574.0
current_assets,292049625.0,241714306.0,240178819.0,241555151.0
current_liabilities,316476428.0,265638395.0,235644728.0,237016279.0
equity,17708164.0,17830368.0,17963311.0,18026856.0
financial_profit,-4892598.0,-3560543.0,-1243267.0,-175129.0
gross_profit,-6499358.0,1990463.0,814945.0,1164327.0
net_income,-12584727.0,122204.0,132943.0,63545.0
other_profit,1794074.0,4953891.0,4986512.0,3419583.0
profit_before_tax,-12584727.0,122204.0,132943.0,63545.0
revenue,184357266.0,94127076.0,43968131.0,53871900.0
total_assets,334184592.0,283468763.0,281440836.0,282150989.0
total_debt,316476428.0,265638395.0,263477525.0,264124134.0
roa,-0.037658010875618105,0.0004311021740338988,0.0004723657088625192,0.00022521629367742532
roe,-0.7106737321836414,0.006853700383525455,0.007400807122918487,0.003525018450250005
debt_ratio,0.9470108304694071,0.9370993551060157,0.9361737576703333,0.9361091908134336
current_ratio,0.9228163590117365,0.9099373831106005,1.0192412155301858,1.0191500432761413
gross_margin,-0.03525414615337157,0.0211465508606684,0.018534902018009364,0.021612881669293267
net_profit_margin,-0.06826271224916082,0.0012982874343191112,0.0030236218137177583,0.001179557431610914
revenue_growth,0.0,-0.4894311570014279,-0.5328854048329303,0.22524880577707518
