,2020,2021,2022,2023
cost_of_goods_sold,1478799083.0,1610723880.0,1159258318.0,843676486.0
current_assets,4716154524.0,4808121360.0,4408199228.0,3742769257.0
current_liabilities,3184300270.0,1939958357.0,2011065784.0,2317793110.0
equity,2070241195.0,3343796508.0,3816239357.0,3823586837.0
financial_profit,-88477743.0,-126168503.0,-98824027.0,-78690619.0
gross_profit,662496443.0,990999535.0,808864220.0,-66778665.0
net_income,369903450.0,621100241.0,511049064.0,394852893.0
other_profit,5615601.0,3165325.0,14067193.0,11318497.0
profit_before_tax,451587014.0,782818025.0,640504481.0,494392648.0
revenue,2162822605.0,2613093524.0,1978362546.0,1515697524.0
total_assets,6641763155.0,6808654305.0,6523412492.0,6403754435.0
total_debt,4571521960.0,3464857798.0,2707173135.0,2580167598.0
roa,0.0556935622917436,0.0912221730135262,0.07834075564387903,0.06165959313522615
roe,0.17867649957569315,0.18574702124187994,0.1339143109728167,0.10326766720166947
debt_ratio,0.688299455026261,0.5088902509642101,0.41499340081896513,0.40291482507480003
current_ratio,1.4810646371612435,2.478466273593315,2.191971671474671,1.614798681060882
gross_margin,0.30631104070599446,0.37924380658332685,0.4088554050092697,-0.04405804188672673
net_profit_margin,0.17102810426747875,0.23768771966846755,0.2583192170885346,0.2605090308242794
revenue_growth,0.0,0.2081867084055189,-0.2429040415776561,-0.23386260669736714
