,2021,2022,2023,2024
cost_of_goods_sold,168840922.0,262309924.0,234789489.0,233228036.0
current_assets,536317194.0,652864951.0,579106693.0,398205520.0
current_liabilities,48999346.0,135117180.0,50794426.0,55579448.0
equity,984581643.0,942986891.0,945319252.0,924566360.0
financial_profit,50493894.0,37689462.0,62855273.0,46310903.0
gross_profit,-112952349.0,-40679027.0,-22574340.0,-39152584.0
net_income,-90638651.0,-41594751.0,2332361.0,-20752893.0
other_profit,54388.0,331170.0,748569.0,502181.0
profit_before_tax,-90638651.0,-41594751.0,2332361.0,-20752893.0
revenue,55888573.0,221630897.0,212215150.0,194075452.0
total_assets,1036084988.0,1081078072.0,999078678.0,983120808.0
total_debt,51503346.0,138091180.0,53759426.0,58554448.0
roa,-0.08748186881364214,-0.038475251767015765,0.002334511837114794,-0.021109199226713955
roe,-0.09205803464284171,-0.04410957500786721,0.0024672733524314177,-0.022446082723580816
debt_ratio,0.04970957652751938,0.12773469703675575,0.05380900141680333,0.05955976877258812
current_ratio,10.945394944659057,4.831842634667183,11.400989017968232,7.164618115674701
gross_margin,-2.0210276079154856,-0.18354402545237183,-0.10637478049988419,-0.20173898139369012
net_profit_margin,-1.6217742936467532,-0.1876757778948122,0.010990548978242129,-0.10693208639287363
revenue_growth,0.0,2.9655851832180433,-0.04248390963287041,-0.08547786527022228
