,2021,2022,2023,2024
cost_of_goods_sold,590367689.0,683110743.0,9949960088.0,27554726150.0
current_assets,2290746532.0,3139808104.0,10300054192.0,12304365045.0
current_liabilities,1244612486.0,2208582905.0,8203106902.0,8875691110.0
equity,3807532444.0,3873467066.0,11313300785.0,11550866462.0
financial_profit,-67106453.0,57201708.0,-29705760.0,168735345.0
gross_profit,280027398.0,390050612.0,1031790134.0,2674158910.0
net_income,44153013.0,143845522.0,56348665.0,304747090.0
other_profit,-3003284.0,-708455.0,-10910096.0,130332451.0
profit_before_tax,50180509.0,190982548.0,55845910.0,425822561.0
revenue,873627990.0,1073192908.0,10995242822.0,30248751019.0
total_assets,10815399529.0,11632371921.0,26748999132.0,28987313377.0
total_debt,7007867084.0,7758904855.0,15435698347.0,17436446915.0
roa,0.0040824208926919245,0.012365966543789294,0.0021065709682045533,0.010513119516684901
roe,0.011596227648585731,0.03713611592638232,0.004980744883465944,0.026383050224202308
debt_ratio,0.6479526775880422,0.6670096956746024,0.5770570431749042,0.6015199369540386
current_ratio,1.840529930213154,1.421639231604937,1.2556284240899924,1.3862993757339084
gross_margin,0.32053391283857563,0.3634487416869885,0.09383968600816409,0.08840559758385705
net_profit_margin,0.050539833321961214,0.13403510303480312,0.005124822244694216,0.010074699937481078
revenue_growth,0.0,0.22843237657712856,9.245355462225996,1.7510762162047322
