,2021,2022,2023,2024
cost_of_goods_sold,10240638.0,10627322.0,10088255.0,10458253.0
current_assets,22466638.0,27018650.0,29068946.0,30432053.0
current_liabilities,7519935.0,8710237.0,9171063.0,9633073.0
equity,26834384.0,29030982.0,30589436.0,30927375.0
financial_profit,522785.0,725819.0,1828264.0,872524.0
gross_profit,8754240.0,9657596.0,7547362.0,8006280.0
net_income,3928808.0,4361782.0,5420237.0,4132176.0
other_profit,205670.0,-418381.0,1177453.0,150972.0
profit_before_tax,4588299.0,5652580.0,6931249.0,5217298.0
revenue,18994878.0,20284918.0,17635617.0,18464532.0
total_assets,34359319.0,38376118.0,39940550.0,40714084.0
total_debt,7524935.0,9345136.0,9351114.0,9786709.0
roa,0.11434475753142838,0.11365876037800383,0.13570762045089516,0.10149254493850335
roe,0.14640947226513565,0.15024576157981842,0.1771931002585337,0.13360901143404508
debt_ratio,0.21900710546678762,0.2435143648453447,0.23412581949923073,0.24037649968988617
current_ratio,2.9876106641879216,3.1019420022669877,3.169637587267692,3.1591220164115854
gross_margin,0.4608737155353143,0.47609736455429597,0.4279613239502763,0.43360319124254004
net_profit_margin,0.20683512681681873,0.2150258630574696,0.30734603728352683,0.22378991246569369
revenue_growth,0.0,0.06791515060007236,-0.1306044717558138,0.047002324897393644
