,2021,2022,2023,2024
cost_of_goods_sold,1363527051.0,1393246122.0,1401637435.0,1803527973.0
current_assets,1479935413.0,1269812148.0,1657799776.0,1766586087.0
current_liabilities,953151113.0,802186890.0,1165014061.0,1072855779.0
equity,1848583409.0,1787693719.0,1778288108.0,1884018751.0
financial_profit,-12904929.0,-24385851.0,-44452357.0,-54926755.0
gross_profit,288612449.0,350159642.0,347743962.0,429149458.0
net_income,380180521.0,476951748.0,316743135.0,380540975.0
other_profit,-30874344.0,355723.0,-4940800.0,4389406.0
profit_before_tax,381661866.0,479605031.0,319734497.0,384023717.0
revenue,1657362686.0,1745516862.0,1754522757.0,2238054502.0
total_assets,3728316043.0,3307097329.0,3538779460.0,3579052053.0
total_debt,1879732634.0,1519403611.0,1760491352.0,1695033302.0
roa,0.10197110883713782,0.14422065653091035,0.08950632232956388,0.10632451536462748
roe,0.20566046365506466,0.26679723877242084,0.17811688307145784,0.20198364522540785
debt_ratio,0.5041773852646536,0.45943722238723383,0.49748546692423723,0.4735983933453007
current_ratio,1.5526765827739215,1.5829380457713538,1.4229869247904297,1.6466202835264776
gross_margin,0.1741395841947898,0.20060513285376672,0.19819860449949125,0.19175112027723085
net_profit_margin,0.2293888502567627,0.2732438502218262,0.18052951079505433,0.17003204106956998
revenue_growth,0.0,0.0531894296551092,0.005159443140343667,0.27559160636182045
