,2021,2022,2023,2024
cost_of_goods_sold,8304995741.0,10320775861.0,9125277917.0,10169523455.0
current_assets,2892991081.0,3191206173.0,2955146118.0,3378374535.0
current_liabilities,1959614036.0,2056472096.0,1961321306.0,2290605160.0
equity,1383407937.0,1555216629.0,1401519060.0,1477533436.0
financial_profit,5766100.0,15862909.0,44215467.0,27817115.0
gross_profit,691084156.0,953652438.0,765413955.0,768122395.0
net_income,254019784.0,412712909.0,265787886.0,249168382.0
other_profit,1370668.0,-1767751.0,-481221.0,-1483471.0
profit_before_tax,323246208.0,519665687.0,335406773.0,312911096.0
revenue,8996079897.0,11274428298.0,9890691872.0,10937645850.0
total_assets,3343109974.0,3611776725.0,3362928366.0,3768226596.0
total_debt,1959702036.0,2056560096.0,1961409306.0,2290693160.0
roa,0.07598307742657585,0.11426866620610386,0.07903465583364139,0.06612351344913654
roe,0.1836188568867521,0.26537326138634026,0.18964271952177375,0.16863806661090003
debt_ratio,0.5861913162417552,0.5694039949271781,0.5832444502328124,0.6078968718154019
current_ratio,1.476306572545901,1.5517867610297982,1.506711882933066,1.4748829671718717
gross_margin,0.07682058895791508,0.08458543642245442,0.07738730160696285,0.07022739678483922
net_profit_margin,0.028236719427615374,0.03660610525796791,0.02687252716389141,0.022780805432642527
revenue_growth,0.0,0.2532601340901586,-0.12273229199971625,0.10585245112769792
