,2021,2022,2023,2024
cost_of_goods_sold,2079989671.0,2175164850.0,2187835898.0,2260576914.0
current_assets,698240683.0,761512315.0,824478274.0,918555015.0
current_liabilities,410202741.0,376994195.0,415660286.0,451098988.0
equity,749100599.0,848140537.0,882335404.0,936963886.0
financial_profit,-261101.0,28354106.0,9854749.0,9061021.0
gross_profit,533013542.0,639977182.0,612723114.0,616366550.0
net_income,167366172.0,213199805.0,190041104.0,201513867.0
other_profit,433143.0,401432.0,-7711624.0,525325.0
profit_before_tax,211022347.0,262786759.0,246043068.0,256553679.0
revenue,2652839725.0,2858219048.0,2891076118.0,3009025906.0
total_assets,1167643782.0,1232208050.0,1306036657.0,1396468413.0
total_debt,418543183.0,384067513.0,423701254.0,459504526.0
roa,0.14333667046410906,0.1730225711477863,0.14550977798473844,0.14430248842298735
roe,0.22342282494957663,0.2513732049102612,0.215384198728129,0.21507111427771722
debt_ratio,0.3584510870970407,0.31169047548423334,0.3244175817953324,0.32904756149325093
current_ratio,1.7021843425468481,2.019957668048443,1.9835387256602137,2.0362604205177246
gross_margin,0.20092187891222868,0.22390767511251994,0.2119360020253884,0.204839230121271
net_profit_margin,0.0630894397512085,0.07459183548202286,0.06573369093148172,0.06696980128957387
revenue_growth,0.0,0.07741866991229562,0.011495644472382605,0.04079788396633277
