,2021,2022,2023,2024
cost_of_goods_sold,1222408888.0,1648061678.0,1809730125.0,2425860286.0
current_assets,1094617516.0,1312347205.0,1412998561.0,1632242147.0
current_liabilities,970480670.0,1081800526.0,1187854744.0,1374609614.0
equity,228908184.0,393787772.0,401641247.0,428982421.0
financial_profit,-34029028.0,-43345246.0,-65992279.0,-52457403.0
gross_profit,182015202.0,255924804.0,308405500.0,297394327.0
net_income,15440627.0,23581500.0,25150149.0,26944178.0
other_profit,-1563504.0,5391926.0,15997335.0,2258826.0
profit_before_tax,22724251.0,31374074.0,32031665.0,35369907.0
revenue,1474911392.0,1909964897.0,2140625746.0,2744023280.0
total_assets,1201009605.0,1477769473.0,1590991329.0,1805083492.0
total_debt,972101421.0,1083981701.0,1189350083.0,1376101071.0
roa,0.012856372618268944,0.015957495692563953,0.01580784793830891,0.01492683198279451
roe,0.06745336374692484,0.059883779225120275,0.06261844167613592,0.06280951545098394
debt_ratio,0.8094035359525705,0.7335255740527805,0.7475528378571069,0.7623476017030685
current_ratio,1.1279127445165908,1.2131138536717627,1.1895381721858072,1.1874223273110325
gross_margin,0.1234075504381215,0.13399450660165718,0.1440725921269939,0.10837893729531332
net_profit_margin,0.010468850592483592,0.01234656199024374,0.011748970620855085,0.009819223545362923
revenue_growth,0.0,0.29496924856622164,0.12076706192993458,0.28187904173698564
