,2021,2022,2023,2024
cost_of_goods_sold,568442579.0,1107058963.0,372913078.0,496081163.0
current_assets,2275546611.0,2326225304.0,2368906495.0,2248727596.0
current_liabilities,1540661502.0,1449456729.0,1442499800.0,1150534207.0
equity,423663986.0,798019303.0,836859362.0,846847910.0
financial_profit,-4090429.0,-4075584.0,-1735385.0,-8207572.0
gross_profit,151134546.0,624331433.0,173132943.0,99758200.0
net_income,60714661.0,362957014.0,79752482.0,12682235.0
other_profit,1309173.0,778659.0,834799.0,-2412327.0
profit_before_tax,77869986.0,457104322.0,102342065.0,19405935.0
revenue,719577125.0,1731390396.0,546046021.0,595839363.0
total_assets,2355652962.0,2393078684.0,2435897527.0,2309496638.0
total_debt,1931988976.0,1595059381.0,1599038165.0,1462648728.0
roa,0.02577402613178299,0.15166948601678323,0.03274049138603194,0.005491341615886778
roe,0.14330852516692322,0.45482234907793956,0.09529974284974302,0.014975811890472753
debt_ratio,0.8201500845692058,0.6665302698421428,0.6564472221330844,0.6333192713658325
current_ratio,1.4769932318332182,1.6048946184167185,1.64222310117478,1.954507377806282
gross_margin,0.21003244926664394,0.36059541189692496,0.317066577434139,0.1674246553596695
net_profit_margin,0.0843754739980096,0.2096332605509035,0.1460545062739318,0.02128465453531978
revenue_growth,0.0,1.406122062315419,-0.6846199318989408,0.09118891098008741
