,2021,2022,2023,2024
cost_of_goods_sold,99491337.0,168570723.0,233676437.0,326520696.0
current_assets,115585236.0,144813186.0,138331801.0,178093540.0
current_liabilities,45009282.0,63696484.0,50890353.0,84006257.0
equity,113918589.0,123623807.0,134952521.0,144077909.0
financial_profit,2369921.0,2805296.0,2633475.0,2963638.0
gross_profit,36604619.0,46422111.0,48836819.0,53460134.0
net_income,17025698.0,20671107.0,25996491.0,30613653.0
other_profit,4438.0,12210.0,-1316.0,-154247.0
profit_before_tax,21310277.0,25865884.0,32533210.0,38378964.0
revenue,136095956.0,214992834.0,282513257.0,379980830.0
total_assets,158927871.0,187320291.0,185842874.0,228084166.0
total_debt,45009282.0,63696484.0,50890353.0,84006257.0
roa,0.10712845955131432,0.11035167033773186,0.13988424974529828,0.13422086038186448
roe,0.14945495857572463,0.16720975920115452,0.19263434878700783,0.2124798535214722
debt_ratio,0.28320571915293574,0.34004049246325374,0.2738353745002889,0.3683125333654244
current_ratio,2.568031100784945,2.2734879055490724,2.7182322944389874,2.120003275470302
gross_margin,0.2689618418933771,0.21592399214571031,0.17286558343702788,0.14069166068193492
net_profit_margin,0.1251006899867032,0.09614788835240899,0.09201865879164743,0.08056630909511935
revenue_growth,0.0,0.5797150798514543,0.3140589467274988,0.3450017674745791
