,2021,2022,2023,2024
cost_of_goods_sold,57837960.0,67348231.0,57951322.0,62949510.0
current_assets,20203636.0,16729038.0,15307826.0,21506975.0
current_liabilities,10341558.0,7134047.0,5917817.0,12080140.0
equity,14093795.0,14126113.0,13744146.0,13458408.0
financial_profit,290680.0,-109654.0,-313982.0,-93733.0
gross_profit,7684405.0,7484942.0,6509544.0,6109658.0
net_income,1573474.0,1394813.0,943105.0,681458.0
other_profit,179733.0,244681.0,118068.0,126178.0
profit_before_tax,1989973.0,1750000.0,1205056.0,886703.0
revenue,65526000.0,74836566.0,64475719.0,69071069.0
total_assets,24525353.0,21350160.0,19661963.0,25563547.0
total_debt,10431558.0,7224047.0,5917817.0,12105140.0
roa,0.06415703782122932,0.06533033007715165,0.04796596352052946,0.02665741182160676
roe,0.11164303156105222,0.09874004264301156,0.06861866863172146,0.05063436923594529
debt_ratio,0.4253377311225653,0.3383603214214788,0.3009779338919517,0.4735313139448137
current_ratio,1.9536356127384287,2.3449576376494297,2.5867352775525165,1.7803580918764186
gross_margin,0.1172726093459085,0.10001717609543977,0.10096116958385529,0.08845466109696376
net_profit_margin,0.024012971950065624,0.01863812136970582,0.014627289383155231,0.009866041019286962
revenue_growth,0.0,0.14208964380551237,-0.13844631780672567,0.07127256696431727
