,2021,2022,2023,2024
cost_of_goods_sold,903653935.0,743203660.0,1222011081.0,1549337397.0
current_assets,593337479.0,664578246.0,804042193.0,930880617.0
current_liabilities,534014961.0,580148828.0,726343116.0,842055076.0
equity,114593177.0,133945787.0,140869256.0,160527842.0
financial_profit,-6555226.0,-6493318.0,-5316074.0,-12011088.0
gross_profit,34984969.0,43295633.0,61250163.0,97750914.0
net_income,8884450.0,8912610.0,15783351.0,24118527.0
other_profit,4693207.0,53308.0,1927474.0,1217117.0
profit_before_tax,11107916.0,11911985.0,19740082.0,30168287.0
revenue,938638904.0,786499293.0,1283261245.0,1647088311.0
total_assets,648608138.0,714094615.0,871122263.0,1003988809.0
total_debt,534014961.0,580148828.0,730253007.0,843460967.0
roa,0.01369771589267355,0.012480993152427008,0.018118410779268537,0.02402270501801978
roe,0.07753035767565812,0.06653893489012835,0.11204255242180025,0.15024513317758298
debt_ratio,0.823324484713758,0.812425714763302,0.8382899140760451,0.8401099289543973
current_ratio,1.1110877453487675,1.1455306189121526,1.1069729653774263,1.105486616649764
gross_margin,0.03727202106253205,0.055048533908853746,0.047730080869075105,0.059347706705933874
net_profit_margin,0.009465247990615995,0.011332000014906562,0.012299405956111455,0.014643129235345536
revenue_growth,0.0,-0.1620853454418506,0.6316114412578373,0.2835175358233466
