,2021,2022,2023,2024
cost_of_goods_sold,253797706.0,340765420.0,312141650.0,301027476.0
current_assets,145481501.0,167510112.0,148546031.0,146944464.0
current_liabilities,118234567.0,135110906.0,131374573.0,149330072.0
equity,118683730.0,130746100.0,126273373.0,130147065.0
financial_profit,-3941758.0,-4722326.0,-4787482.0,-3095740.0
gross_profit,92867604.0,132815411.0,104075428.0,108264406.0
net_income,9523487.0,16849527.0,12428080.0,15794994.0
other_profit,164116.0,-8515.0,-107769.0,-66002.0
profit_before_tax,12401007.0,21147028.0,15628407.0,19862496.0
revenue,352023842.0,479666827.0,422163666.0,420790506.0
total_assets,246888618.0,286274158.0,265620999.0,305357537.0
total_debt,128204888.0,155528058.0,139347626.0,175210472.0
roa,0.03857402207176679,0.058858009111671196,0.04678877064233916,0.05172622937419095
roe,0.08024256568276039,0.12887211932134113,0.09842201649274071,0.121362660003128
debt_ratio,0.5192822943340385,0.5432836099722281,0.5246107292895168,0.573787939611263
current_ratio,1.2304481226712658,1.2397971189683237,1.1307060994215372,0.9840245975371926
gross_margin,0.2638105517864327,0.27689096582032346,0.24652862475379395,0.25728813853038784
net_profit_margin,0.027053528380046484,0.035127563657847034,0.029439009088006167,0.037536479019324644
revenue_growth,0.0,0.3625975566734483,-0.11988146305560543,-0.0032526721520368396
