,2021,2022,2023,2024
cost_of_goods_sold,347547610.0,221945102.0,409576160.0,477554856.0
current_assets,318820620.0,261310439.0,266334867.0,284957202.0
current_liabilities,276011179.0,197112549.0,155008443.0,160692053.0
equity,136426944.0,177930305.0,183059394.0,234928396.0
financial_profit,-16001736.0,-6741450.0,-9292685.0,-7737339.0
gross_profit,30424230.0,18353897.0,30374905.0,89926378.0
net_income,4529137.0,2968428.0,5129089.0,51869002.0
other_profit,3078013.0,4885391.0,1756746.0,2292481.0
profit_before_tax,4529137.0,2968428.0,6053847.0,65067049.0
revenue,377971840.0,240298999.0,439951066.0,567481233.0
total_assets,422438123.0,385042855.0,368457837.0,428046906.0
total_debt,286011179.0,207112549.0,185398443.0,193118510.0
roa,0.010721421087272467,0.007709344457255284,0.013920423139215248,0.12117597691501594
roe,0.03319825884247616,0.016683093978847506,0.028018715062500425,0.2207864306024547
debt_ratio,0.6770486928804008,0.5378947987490899,0.503174106729612,0.451162027555924
current_ratio,1.1551003881621766,1.3256915418409003,1.7181958727241715,1.7733123491800804
gross_margin,0.08049337749605896,0.07637941513023115,0.0690415533622096,0.1584658183753541
net_profit_margin,0.011982736597520069,0.012353060197308604,0.011658317018374949,0.09140214509966006
revenue_growth,0.0,-0.3642410000702698,0.8308485171842102,0.28987352652533405
