,2020,2021,2022,2023
cost_of_goods_sold,5585864227.0,4913786563.0,7101635638.0,5355797768.0
current_assets,5727378498.0,5987712517.0,5503524698.0,6127665324.0
current_liabilities,5580392841.0,5806302142.0,5359236905.0,6703635465.0
equity,1569430796.0,1868641625.0,1544114033.0,1591467907.0
financial_profit,-207119412.0,-207182310.0,-259270603.0,-493941300.0
gross_profit,526272012.0,824584257.0,253465152.0,743443460.0
net_income,28233175.0,319490806.0,-236614366.0,47353874.0
other_profit,-2313930.0,-27133927.0,8795470.0,2877283.0
profit_before_tax,44733426.0,357256665.0,-236376758.0,63854572.0
revenue,6260366562.0,5756915772.0,7391638155.0,6124801832.0
total_assets,9513887896.0,9852288694.0,10083298563.0,10992014791.0
total_debt,7944457100.0,7983647069.0,8539184530.0,9400546884.0
roa,0.0029675749082423287,0.03242808000485902,-0.023465968454830927,0.004308024952693133
roe,0.017989436088521868,0.1709748951996079,-0.1532363290166407,0.029754840667358805
debt_ratio,0.8350379137156064,0.8103342600853755,0.8468641959421865,0.8552159965884456
current_ratio,1.0263396612367635,1.0312437021986445,1.026923197380094,0.9140809275791968
gross_margin,0.08406408902546304,0.14323368443404075,0.034290795448170854,0.12138245128450713
net_profit_margin,0.004509827774522575,0.05549686996532281,-0.032011086181206606,0.007731494879163627
revenue_growth,0.0,-0.08041873986355885,0.28395801636543383,-0.17138776228420505
