,2021,2022,2023,2024
cost_of_goods_sold,105010503.0,83812106.0,61810402.0,55143520.0
current_assets,95361635.0,131245637.0,64239399.0,98407699.0
current_liabilities,43547820.0,65104471.0,65093374.0,110775041.0
equity,142364285.0,154838808.0,134144928.0,143129904.0
financial_profit,-537484.0,-1107011.0,-236735.0,-5226987.0
gross_profit,35179335.0,29169976.0,24083601.0,32163458.0
net_income,-7168351.0,-9197113.0,-20570760.0,-19298494.0
other_profit,3443861.0,232724.0,-86839.0,218711.0
profit_before_tax,-6941675.0,-8890970.0,-20154561.0,-19042720.0
revenue,140388854.0,113188063.0,85993678.0,87306977.0
total_assets,217570612.0,252085943.0,222800475.0,278883196.0
total_debt,75206327.0,97247135.0,88655548.0,135753292.0
roa,-0.032947239216296366,-0.03648403750938227,-0.0923281694080769,-0.06919919979689275
roe,-0.050352172246009595,-0.059397983740613655,-0.15334728123302582,-0.13483201944996764
debt_ratio,0.34566399528259817,0.38576976503604565,0.39791453765976037,0.4867747284422257
current_ratio,2.1898142088398456,2.0159235607643597,0.9868807691547837,0.8883562408250429
gross_margin,0.2505849574069463,0.25771247627057636,0.2800624599403691,0.36839504819872526
net_profit_margin,-0.05106068463241391,-0.08125514967068569,-0.23921246861891404,-0.22104183036826483
revenue_growth,0.0,-0.19375320921132388,-0.2402584184164367,0.01527204127726689
