,2021,2022,2023,2024
cost_of_goods_sold,5485468680.0,7540399388.0,7786388888.0,8699033095.0
current_assets,3225983135.0,4404611943.0,3724543458.0,4077146628.0
current_liabilities,2571685983.0,3687539397.0,2920112565.0,3062368912.0
equity,1883193069.0,1960187630.0,2003138518.0,2179450877.0
financial_profit,41895326.0,8208458.0,49880848.0,31251175.0
gross_profit,522845159.0,924318908.0,819562917.0,1054055029.0
net_income,83462290.0,177265623.0,191148018.0,363607370.0
other_profit,3143484.0,2873268.0,13962291.0,4389292.0
profit_before_tax,99703533.0,218652481.0,230895083.0,430356072.0
revenue,6009964446.0,8468423449.0,8606837411.0,9756363239.0
total_assets,4483703547.0,5691060807.0,4960637925.0,5292050165.0
total_debt,2600510478.0,3730873178.0,2957499407.0,3112599288.0
roa,0.018614587054008903,0.031148081001342216,0.03853295098129945,0.06870822434843643
roe,0.04431956094885139,0.09043298727479471,0.095424263615503,0.16683439568984607
debt_ratio,0.5799916187010122,0.6555672667231088,0.5961933629735736,0.5881651138883337
current_ratio,1.2544234235148453,1.1944582738786127,1.2754794122123165,1.3313701729479939
gross_margin,0.08699638137593069,0.10914887683245798,0.09522230731959158,0.10803769839016754
net_profit_margin,0.013887318427573939,0.020932541230083687,0.02220885661854174,0.037268740522751254
revenue_growth,0.0,0.40906381811231096,0.016344714318264897,0.13355960768247388
