,2020,2021,2022,2023
cost_of_goods_sold,475192424.0,777923543.0,699658742.0,637613508.0
current_assets,231874385.0,243036853.0,195124947.0,217163310.0
current_liabilities,209764344.0,211482301.0,151492066.0,173922491.0
equity,120623557.0,115163755.0,118331472.0,109380365.0
financial_profit,-12463007.0,-14956238.0,-10034717.0,-10391226.0
gross_profit,75908729.0,95322310.0,92092133.0,71040041.0
net_income,1851284.0,-5673008.0,3167718.0,-8951107.0
other_profit,-207549.0,-548296.0,-585092.0,111492.0
profit_before_tax,1854718.0,-5593276.0,3819466.0,-8929441.0
revenue,555815341.0,874063223.0,792306509.0,709130405.0
total_assets,333124109.0,329595166.0,272449746.0,285929063.0
total_debt,212500552.0,214431411.0,154118273.0,176548698.0
roa,0.005557340192390578,-0.017212048552920828,0.011626797405786534,-0.03130534163293502
roe,0.01534761572318747,-0.04926035973731492,0.026769868966051567,-0.08183467846354325
debt_ratio,0.6379020498933627,0.6505902789848562,0.5656759650640305,0.6174562884501181
current_ratio,1.1054041910955086,1.149206585377563,1.2880208987314228,1.2486212033382158
gross_margin,0.1365718493185671,0.10905653903710807,0.1162329628166667,0.10017909329384911
net_profit_margin,0.0033307536936084676,-0.0064903863367329895,0.00399809665074959,-0.012622652951963045
revenue_growth,0.0,0.5725784420189295,-0.09353638483883453,-0.10497970552454472
