,2020,2021,2022,2023
cost_of_goods_sold,1892595749.0,1487112483.0,2108716194.0,2233111793.0
current_assets,458391986.0,375904353.0,405339852.0,426761675.0
current_liabilities,462227069.0,492976029.0,481510916.0,482533262.0
equity,536419395.0,414758119.0,420545375.0,434611644.0
financial_profit,-50777993.0,-52692656.0,-48237346.0,-38512462.0
gross_profit,46705162.0,59812135.0,204918178.0,226556875.0
net_income,-196149000.0,-121661276.0,5787256.0,14066269.0
other_profit,4955130.0,8011715.0,38163447.0,19348810.0
profit_before_tax,-196149000.0,-121661276.0,5787256.0,14066269.0
revenue,1939300910.0,1546924618.0,2313634372.0,2459668668.0
total_assets,1619051407.0,1479193448.0,1382993885.0,1318842767.0
total_debt,1082632012.0,1064435329.0,962448510.0,884231123.0
roa,-0.12115056949516613,-0.08224838756857447,0.004184585385928876,0.010665614849597913
roe,-0.3656635122225586,-0.2933306677475794,0.013761311725280535,0.03236514528359024
debt_ratio,0.6686829135376552,0.7196052216423825,0.6959166778962295,0.670459849441628
current_ratio,0.9917030324331784,0.7625205504667651,0.8418082301585869,0.8844191864228419
gross_margin,0.02408350440056257,0.03866519047148553,0.08856981919008247,0.0921086965685575
net_profit_margin,-0.10114417983746525,-0.07864719106823342,0.0025013701689594364,0.005718765776464328
revenue_growth,0.0,-0.20232873092396997,0.4956348519369158,0.06311900348963184
