,2021,2022,2023,2024
cost_of_goods_sold,403058021.0,342179785.0,1201211247.0,1246633671.0
current_assets,1038054598.0,291161339.0,203326790.0,894333839.0
current_liabilities,933318778.0,466345889.0,266799122.0,781642455.0
equity,837610799.0,834050505.0,831845086.0,848660635.0
financial_profit,5597695.0,48935798.0,-12484898.0,592597.0
gross_profit,62218890.0,32652196.0,6012082.0,27256939.0
net_income,76900698.0,72364863.0,68295218.0,17139549.0
other_profit,-14512.0,-341499.0,128483975.0,-556588.0
profit_before_tax,86041953.0,80865815.0,90131554.0,22431597.0
revenue,465276910.0,374831981.0,1207223329.0,1273890611.0
total_assets,1774003517.0,1301535458.0,1218961957.0,1750574055.0
total_debt,936392718.0,467484952.0,387116871.0,901913420.0
roa,0.04334867279747338,0.05559960933465402,0.05602735803837724,0.00979081630454074
roe,0.09180958279407284,0.08676316669816056,0.08210088530834934,0.02019599860431844
debt_ratio,0.527841522875628,0.35917957449915283,0.31757912441561126,0.5152100920403507
current_ratio,1.1122187000506274,0.6243463186184536,0.7620969232424986,1.1441725475364564
gross_margin,0.13372443089858038,0.08711155305608781,0.004980090970392439,0.021396608754815603
net_profit_margin,0.16527942037785628,0.19305946842353347,0.05657214896316835,0.013454490402865525
revenue_growth,0.0,-0.19438946368518484,2.220705249800977,0.05522365282256736
