,2021,2022,2023,2024
cost_of_goods_sold,249325269.0,276083916.0,288516716.0,326265122.0
current_assets,370220822.0,497603982.0,423844122.0,277676242.0
current_liabilities,130556513.0,170649149.0,182949596.0,205204026.0
equity,592430873.0,593817370.0,620626484.0,630110068.0
financial_profit,26913016.0,30806014.0,22347144.0,20869860.0
gross_profit,138485154.0,134315434.0,152553862.0,161926754.0
net_income,101123215.0,99236310.0,103593525.0,104572312.0
other_profit,1304237.0,1094814.0,3109479.0,-7173441.0
profit_before_tax,123481014.0,118891757.0,127990677.0,126363540.0
revenue,387810424.0,410399350.0,441070578.0,488191876.0
total_assets,1689862348.0,1968215710.0,1915570087.0,1885915396.0
total_debt,1097431475.0,1374398340.0,1294943603.0,1255805328.0
roa,0.059841096003874036,0.05041942785834181,0.05407973621170876,0.05544910032644964
roe,0.17069200747071803,0.1671158760478832,0.16691766734208527,0.16595880197870447
debt_ratio,0.6494206325733225,0.6982966008334524,0.6760095137150678,0.6658863545329474
current_ratio,2.8357131597103855,2.9159476324139186,2.31672619818193,1.3531715113620626
gross_margin,0.35709497586893124,0.3272798409646604,0.34587177111595957,0.33168670344690454
net_profit_margin,0.26075424677083975,0.2418042572435848,0.23486836385627155,0.21420330230976642
revenue_growth,0.0,0.058247340974001194,0.07473507938060808,0.1068339180855542
