,2020,2021,2022,2023
cost_of_goods_sold,635920576.0,730011115.0,982799696.0,847070835.0
current_assets,148456860.0,277963478.0,257188123.0,181051481.0
current_liabilities,162366451.0,305067366.0,264828725.0,214498056.0
equity,235241713.0,271419803.0,308885883.0,249012037.0
financial_profit,-442140.0,1260032.0,12991737.0,-2403920.0
gross_profit,119461839.0,281433076.0,270661370.0,119643805.0
net_income,57241713.0,174619803.0,181305490.0,37444882.0
other_profit,-85135.0,-1497681.0,-490138.0,-386666.0
profit_before_tax,71952254.0,220250656.0,223347515.0,50089190.0
revenue,755382415.0,1011444191.0,1253461066.0,966714640.0
total_assets,420519449.0,591170777.0,591006190.0,478284178.0
total_debt,185277736.0,319750975.0,282120307.0,229272141.0
roa,0.13612144012868238,0.2953796259790426,0.3067742657653044,0.07829002865321628
roe,0.24333147497527363,0.6433568997911328,0.5869659313630724,0.1503737829348386
debt_ratio,0.44059254914509316,0.5408775051815526,0.4773559258321812,0.4793638417200579
current_ratio,0.9143321116256954,0.9111544169558929,0.971148892553102,0.8440704982426508
gross_margin,0.15814749804574152,0.2782487442255724,0.2159312142528087,0.1237633113738714
net_profit_margin,0.07577845586993179,0.17264403172591852,0.14464389434813127,0.03873416254459537
revenue_growth,0.0,0.33898297195599936,0.23927852584799703,-0.22876372771198628
