,2021,2022,2023,2024
cost_of_goods_sold,43907156.0,37215332.0,30041665.0,29425972.0
current_assets,62742223.0,59561333.0,46457922.0,40049593.0
current_liabilities,2747466.0,3085566.0,4149389.0,3428412.0
equity,178256154.0,170228547.0,151707911.0,144540496.0
financial_profit,230561.0,11038716.0,1157353.0,738446.0
gross_profit,6453407.0,9786522.0,6308310.0,8707522.0
net_income,-15261967.0,-6885887.0,-18520636.0,-7167415.0
other_profit,-199751.0,-237405.0,-623747.0,7222.0
profit_before_tax,-15261967.0,-6885887.0,-18520636.0,-7167415.0
revenue,52825769.0,47319668.0,39172185.0,38136758.0
total_assets,181103620.0,173414114.0,155857301.0,147968909.0
total_debt,2847466.0,3185566.0,4149389.0,3428412.0
roa,-0.08427201510383944,-0.03970776565510694,-0.11883072452281206,-0.048438655447544054
roe,-0.08561817731128654,-0.04045083578138043,-0.12208088476018894,-0.049587591009788705
debt_ratio,0.01572285523613498,0.018369704325220032,0.026623000484269903,0.02316981332882572
current_ratio,22.836396519556565,19.303211469143747,11.196328423293165,11.68167448953043
gross_margin,0.12216399537884626,0.2068172160464017,0.16104054445775745,0.2283236031757078
net_profit_margin,-0.2889114023120042,-0.1455184977206518,-0.4728006875286635,-0.18793980862243193
revenue_growth,0.0,-0.10423134587969751,-0.17217963152235138,-0.026432709842455826
