,2021,2022,2023,2024
cost_of_goods_sold,11287075562.0,24815835544.0,19172185959.0,19478518767.0
current_assets,4520406433.0,5278616436.0,5887936413.0,6043911828.0
current_liabilities,4755051985.0,5091640362.0,6119407089.0,5900145989.0
equity,2689398690.0,2622348268.0,2726506742.0,2843906507.0
financial_profit,-132156943.0,-185226413.0,-203260951.0,-212675670.0
gross_profit,614686862.0,692381729.0,761731293.0,793197562.0
net_income,107729449.0,43153096.0,120974168.0,85910578.0
other_profit,3386540.0,4646873.0,4851915.0,11449219.0
profit_before_tax,148862788.0,78996066.0,162322558.0,98415867.0
revenue,11904520096.0,25508217273.0,19933917252.0,20271716329.0
total_assets,7926881735.0,8066131986.0,9171267192.0,9060833519.0
total_debt,5237483046.0,5443783719.0,6444760450.0,6216927011.0
roa,0.013590394382236864,0.00534991196212742,0.013190561943885409,0.00948153145291224
roe,0.040057076476080235,0.016455898145409875,0.044369656651301985,0.030208650596824982
debt_ratio,0.6607242571659233,0.6748939551756052,0.7027121023822855,0.6861319102666983
current_ratio,0.9506534202485696,1.0367221682417798,0.9621743295333166,1.0243664884340205
gross_margin,0.05163474520964007,0.027143477789522905,0.038212825074488276,0.039128288356387445
net_profit_margin,0.009049457528002144,0.0016917331202787266,0.006068760418269644,0.004237952850450031
revenue_growth,0.0,1.1427337740032826,-0.21852958054031857,0.01694594558257778
