,2021,2022,2023,2024
cost_of_goods_sold,149148472.0,242878043.0,197800571.0,208496777.0
current_assets,121907483.0,155775519.0,176498130.0,164583126.0
current_liabilities,52973470.0,83352875.0,101633134.0,84016299.0
equity,89572911.0,102452429.0,107031560.0,107786944.0
financial_profit,-3848128.0,-5180152.0,-5747588.0,-5441714.0
gross_profit,21210871.0,26774317.0,16886729.0,12504271.0
net_income,11100142.0,12879518.0,5223107.0,755384.0
other_profit,-354142.0,-179660.0,8186.0,-444334.0
profit_before_tax,13974206.0,16356995.0,6906056.0,1859823.0
revenue,170559004.0,269737040.0,214967800.0,221001048.0
total_assets,153978130.0,193019421.0,210142374.0,192238562.0
total_debt,64405218.0,90566992.0,103110814.0,84451618.0
roa,0.07208908174167332,0.0667265393983334,0.024855087056359228,0.0039294093346370325
roe,0.12392297934807545,0.12571217808803734,0.048799690483816174,0.007008121503101526
debt_ratio,0.4182751017953004,0.46921181055661754,0.4906712151257985,0.43930633438675015
current_ratio,2.301293137866936,1.8688679784590514,1.7366199688381154,1.9589428237013868
gross_margin,0.12436089858967515,0.09926080971304498,0.07855469051644014,0.05658014345705727
net_profit_margin,0.06508094993331458,0.047748421944572385,0.02429715985370832,0.0034180109408349954
revenue_growth,0.0,0.5814881282960587,-0.2030467895695749,0.028065821951008374
