,2021,2022,2023,2024
cost_of_goods_sold,2082259825.0,2418521065.0,2671849997.0,2747101522.0
current_assets,3727292944.0,4218772328.0,4642192911.0,4604003767.0
current_liabilities,757715602.0,811536702.0,1189241981.0,1790292694.0
equity,3793143627.0,4291536903.0,4852934674.0,4094755098.0
financial_profit,23748501.0,35979947.0,126981121.0,58380755.0
gross_profit,1920910592.0,2257494943.0,2343545043.0,2137766133.0
net_income,776284794.0,988454646.0,1050662659.0,778920120.0
other_profit,-20530249.0,-12444315.0,-20088136.0,-74171804.0
profit_before_tax,864001892.0,1099613319.0,1159174385.0,904484567.0
revenue,4522014622.0,5181739798.0,5767734512.0,5714422856.0
total_assets,4617666193.0,5168186503.0,6110474221.0,5959243276.0
total_debt,824522566.0,876649599.0,1257539546.0,1864488178.0
roa,0.1681119339411722,0.1912575417752876,0.17194453670865098,0.13070789090571103
roe,0.20465473241622653,0.23032649336162542,0.21650047436842954,0.19022385987881124
debt_ratio,0.17855828713862168,0.16962421895787377,0.20580064664673428,0.3128733115341942
current_ratio,4.919118643144952,5.198498499948312,3.9034889325858737,2.5716486373596292
gross_margin,0.42479088472084997,0.43566350897652695,0.406319853683307,0.37410009494754126
net_profit_margin,0.17166790886152955,0.19075729089706792,0.18216210486353954,0.13630774964127015
revenue_growth,0.0,0.1458918714659565,0.11308840984763013,-0.009243084245483701
