,2010,2011,2012,2024
cost_of_goods_sold,930385060.0,935417576.0,943132190.0,0.0
current_assets,1150944615.0,1258295819.0,1294830686.0,36400777.0
current_liabilities,756274167.0,832661993.0,1031713310.0,92281629.0
equity,261850722.0,263309090.0,162476103.0,-57546872.0
financial_profit,-6876643.0,-29229693.0,-32566580.0,-30925483.0
gross_profit,112943444.0,68266544.0,-54582342.0,0.0
net_income,55571094.0,2134882.0,-100910962.0,-35911290.0
other_profit,1555192.0,828261.0,9686991.0,-528184.0
profit_before_tax,73866585.0,9654121.0,-99896563.0,-35911290.0
revenue,1044522941.0,1003684120.0,888557951.0,0.0
total_assets,1307728237.0,1392699556.0,1361790538.0,2737900792.0
total_debt,1014769948.0,1101344326.0,1191070875.0,2795447663.0
roa,0.04249437492263922,0.0015329092271212012,-0.07410167656782471,-0.013116359111670837
roe,0.21222432986073644,0.00810789327478212,-0.6210818707290142,0.6240354818937857
debt_ratio,0.7759792281674193,0.790798217214338,0.8746358869178749,1.0210186107430002
current_ratio,1.5218616015480004,1.5111723959760464,1.255029544980863,0.3944531256594961
gross_margin,0.1081292134109288,0.06801596502293969,-0.06142800471097242,0.0
net_profit_margin,0.05320236810385192,0.0021270457083648986,-0.11356711386852471,0.0
revenue_growth,0.0,-0.03909806036514807,-0.11470358722025009,0.0
