,2021,2022,2023,2024
cost_of_goods_sold,487281831.0,596593124.0,621769178.0,762761126.0
current_assets,225408318.0,308104223.0,282328074.0,341311146.0
current_liabilities,52583640.0,122222464.0,84979348.0,127216699.0
equity,186165970.0,197615251.0,205123328.0,221684526.0
financial_profit,-1462111.0,-3322954.0,-5074451.0,-2208287.0
gross_profit,68993531.0,101708403.0,104780885.0,151619905.0
net_income,13588642.0,25613903.0,28141147.0,44732601.0
other_profit,2751053.0,2033746.0,4230635.0,4722848.0
profit_before_tax,17110092.0,32023479.0,35036125.0,55903777.0
revenue,556302662.0,698301527.0,727048526.0,914853215.0
total_assets,238905385.0,319837715.0,290102677.0,348901225.0
total_debt,52739415.0,122222464.0,84979348.0,127216699.0
roa,0.056878759765084407,0.08008406075562415,0.09700409279573798,0.12820992818239604
roe,0.07299208335443905,0.12961501134343117,0.1371913534866205,0.20178495002398136
debt_ratio,0.22075440032463062,0.38213899821038927,0.2929285206147891,0.3646209582669135
current_ratio,4.286662505676671,2.5208477469411843,3.3223139579748246,2.682911509911132
gross_margin,0.12402157263090717,0.14565112500462854,0.14411814514840238,0.16573140096578226
net_profit_margin,0.024426706769920148,0.03668029069052859,0.0387060092877487,0.04889593244748011
revenue_growth,0.0,0.255254692633486,0.0411670286953274,0.25831107867482284
