,2021,2022,2023,2024
cost_of_goods_sold,71828428.0,237251768.0,252157743.0,282398681.0
current_assets,113992953.0,178294813.0,193327012.0,180644170.0
current_liabilities,94725732.0,153641254.0,166318197.0,151445661.0
equity,76234996.0,78651826.0,78338183.0,78457728.0
financial_profit,722077.0,-374268.0,-512253.0,-644978.0
gross_profit,10089931.0,14213847.0,13230525.0,12612464.0
net_income,4670303.0,6149280.0,5214962.0,4798887.0
other_profit,7841.0,-43395.0,-225356.0,48289.0
profit_before_tax,5454265.0,7711140.0,6583741.0,6011114.0
revenue,81918359.0,251465615.0,265388269.0,295011145.0
total_assets,171521396.0,232887156.0,245250456.0,230497465.0
total_debt,95286400.0,154235330.0,166912273.0,152039737.0
roa,0.027228690466115375,0.026404547617044197,0.02126382182955044,0.020819695348927157
roe,0.061261930150819446,0.07818356308727022,0.0665698615961006,0.06116525576677418
debt_ratio,0.5555365232685023,0.6622749517367115,0.6805788487504382,0.6596156578121152
current_ratio,1.2034000750714706,1.160461844447065,1.1623924230010743,1.1927985840413085
gross_margin,0.12317057034797291,0.05652401820423838,0.049853465828966236,0.04275250007927667
net_profit_margin,0.0570116767109556,0.024453760805428607,0.019650310918603565,0.016266799005169787
revenue_growth,0.0,2.0697101122350365,0.0553660348354188,0.1116208945919912
