,2020,2022,2023,2024
cost_of_goods_sold,12239483.0,350483291.0,619338936.0,908164651.0
current_assets,232501805.0,503196841.0,581103110.0,424416591.0
current_liabilities,83934662.0,39093972.0,84522775.0,39476788.0
equity,268008866.0,559589502.0,678448044.0,624801998.0
financial_profit,16258205.0,184708.0,-2242447.0,-11486853.0
gross_profit,627438.0,28794733.0,15014358.0,10067540.0
net_income,-2665353.0,6931645.0,18680488.0,-75281.0
other_profit,-122010.0,4714962.0,-2293223.0,-2392069.0
profit_before_tax,-2665353.0,8748518.0,22659429.0,1949063.0
revenue,12866921.0,379278024.0,637508890.0,918232191.0
total_assets,352614378.0,602426868.0,1604644572.0,665038786.0
total_debt,84605512.0,42837366.0,926196528.0,40236788.0
roa,-0.0075588324421643404,0.011506201612508425,0.011641511351462073,-0.00011319790903142904
roe,-0.00994501801294887,0.012387017582041773,0.027534146741529996,-0.00012048777091138559
debt_ratio,0.23993778268451663,0.07110799380880203,0.5771973084641451,0.060502919298905375
current_ratio,2.7700332551526805,12.871468803425756,6.875106857293789,10.751041624764406
gross_margin,0.048763647495776184,0.07591985608952656,0.023551605688196756,0.010964046020904531
net_profit_margin,-0.20714769290959353,0.018275894097149168,0.029302317650817387,-8.198471011783554e-05
revenue_growth,0.0,28.476983965316954,0.680848479636669,0.4403441354362918
