,2021,2022,2023,2024
cost_of_goods_sold,37656377.0,35964579.0,87904324.0,44671555.0
current_assets,588089702.0,390662156.0,475314895.0,485005815.0
current_liabilities,135891401.0,164086251.0,189046810.0,161642549.0
equity,551300566.0,651423862.0,794451881.0,874648278.0
financial_profit,62583221.0,79987591.0,54320217.0,33822613.0
gross_profit,83261464.0,75924404.0,96440648.0,86267995.0
net_income,155620989.0,140404902.0,157694944.0,134159120.0
other_profit,1515789.0,-1700313.0,-909127.0,18801186.0
profit_before_tax,168472941.0,161553229.0,180557522.0,153596018.0
revenue,120917840.0,111888983.0,184344972.0,130939550.0
total_assets,1408767707.0,1582775109.0,1815890174.0,1880037843.0
total_debt,857467141.0,931351248.0,1021438293.0,1005389564.0
roa,0.11046603938089844,0.08870805536530585,0.08684167482036279,0.07135979762296732
roe,0.2822797555408278,0.215535398978062,0.19849527425311742,0.15338636498178757
debt_ratio,0.608664676752134,0.5884292990862292,0.5625000386174236,0.5347709184383689
current_ratio,4.327644705053854,2.380834187015462,2.5142709099402416,3.0004835855440515
gross_margin,0.688578823439122,0.678569077708035,0.5231531240244512,0.6588383341778706
net_profit_margin,1.286997758147185,1.254859041841501,0.8554339306851287,1.0245882164708828
revenue_growth,0.0,-0.07466935400103081,0.6475703599879892,-0.2897037083278843
