,2021,2022,2023,2024
cost_of_goods_sold,786158392.0,1090605823.0,1190796597.0,1264792950.0
current_assets,303562142.0,357583235.0,529592144.0,700826177.0
current_liabilities,207850511.0,114894305.0,238762018.0,301355885.0
equity,280577939.0,375198950.0,439938613.0,546904099.0
financial_profit,4102348.0,10264085.0,12038608.0,12445460.0
gross_profit,194723627.0,278718648.0,278821317.0,307777496.0
net_income,81821075.0,126540668.0,111309663.0,134815485.0
other_profit,289537.0,604812.0,-2885260.0,634907.0
profit_before_tax,102380728.0,158388697.0,139911232.0,168962195.0
revenue,980883327.0,1369393555.0,1469662215.0,1572582945.0
total_assets,515904355.0,517739315.0,706700484.0,862646111.0
total_debt,235326416.0,142540364.0,266761871.0,315742012.0
roa,0.1585973721815161,0.24441000390321913,0.15750613664501184,0.15628133400348687
roe,0.2916162093556472,0.33726285214817364,0.25301180599030526,0.2465066274809544
debt_ratio,0.4561434958229806,0.2753129999409066,0.3774751497127884,0.36601569052920707
current_ratio,1.4604830199334944,3.1122798906351363,2.218075338934353,2.325576542167079
gross_margin,0.1985186429822963,0.20353436525411425,0.18971795978302403,0.19571463430820815
net_profit_margin,0.08341570577027455,0.09240635574628507,0.07573826275447927,0.0857286958558488
revenue_growth,0.0,0.39608199803767286,0.07322121506552581,0.07003019397896137
