,2021,2022,2023,2024
cost_of_goods_sold,73588079.0,115690477.0,86756560.0,36990410.0
current_assets,164127082.0,175105844.0,193276633.0,80353197.0
current_liabilities,16845148.0,27124544.0,45179296.0,6840060.0
equity,150205669.0,147995709.0,148106506.0,148517066.0
financial_profit,94.0,119.0,123352.0,312750.0
gross_profit,1285338.0,2036771.0,1453112.0,786116.0
net_income,1038793.0,713775.0,110797.0,410561.0
other_profit,1154796.0,-11641.0,-24752.0,-456.0
profit_before_tax,1298682.0,950169.0,241058.0,537315.0
revenue,74873416.0,117727248.0,88209673.0,37776526.0
total_assets,167050817.0,175120252.0,193285802.0,155357127.0
total_debt,16845148.0,27124544.0,45179296.0,6840060.0
roa,0.00621842513945921,0.004075913504281618,0.0005732288603381225,0.002642691763989688
roe,0.006915804223074962,0.0048229438868393135,0.0007480900265110569,0.0027644028464715296
debt_ratio,0.10083846521983786,0.15489096029852675,0.233743480030675,0.04402797690768316
current_ratio,9.743285247478978,6.455623512048719,4.277991250682613,11.747440373330058
gross_margin,0.01716681391964272,0.017300761162785356,0.016473386087713985,0.020809642474800355
net_profit_margin,0.013873989668108638,0.0060629549414082965,0.001256064060003941,0.010868151295860292
revenue_growth,0.0,0.5723504320946169,-0.25072848895609956,-0.5717416841574733
