,2021,2022,2023,2024
cost_of_goods_sold,637398856.0,1010790542.0,1027412805.0,1159033087.0
current_assets,302535476.0,459477881.0,400133799.0,389404648.0
current_liabilities,208159165.0,250412712.0,312672154.0,353512830.0
equity,283709750.0,437181637.0,398925649.0,456109628.0
financial_profit,-9547564.0,-10299916.0,-7681242.0,-19065394.0
gross_profit,181375147.0,365403930.0,231331443.0,291898948.0
net_income,68386989.0,177008674.0,67657102.0,84743665.0
other_profit,7235659.0,3407005.0,1778873.0,-466352.0
profit_before_tax,85514581.0,221354977.0,85801952.0,106018966.0
revenue,880045877.0,1470522794.0,1357690315.0,1611696910.0
total_assets,516049129.0,688403793.0,754638727.0,844727538.0
total_debt,232339379.0,251222156.0,355713078.0,388617910.0
roa,0.1325203069958093,0.25712913815976024,0.0896549561787862,0.10032070837970006
roe,0.24104560735046998,0.40488588499429584,0.16959827519137533,0.18579670280496688
debt_ratio,0.4502272476464155,0.3649342995412578,0.4713687030270844,0.46005119108594755
current_ratio,1.453385326560087,1.8348824120398488,1.27972316652157,1.101529039271361
gross_margin,0.20609737712571546,0.2484857300348654,0.17038601545890825,0.18111280488835832
net_profit_margin,0.07770843632962103,0.12037125485047055,0.04983249954169409,0.0525803980104423
revenue_growth,0.0,0.6709615173846215,-0.0767295001888968,0.1870872850706018
