,2021,2022,2023,2024
cost_of_goods_sold,1290771502.0,1097164260.0,950396506.0,988183739.0
current_assets,1094431126.0,947737419.0,935994852.0,1097544492.0
current_liabilities,986927492.0,842423673.0,859270364.0,993673844.0
equity,195771414.0,192350026.0,169765233.0,200807920.0
financial_profit,-24617929.0,-21313556.0,-19214418.0,-11643290.0
gross_profit,83676133.0,74598887.0,73835480.0,84848619.0
net_income,5260421.0,3976468.0,3619862.0,3652686.0
other_profit,-198666.0,-343273.0,-88498.0,-1117301.0
profit_before_tax,6141675.0,6287045.0,4975633.0,5714116.0
revenue,1374565554.0,1171867320.0,1026479942.0,1073525239.0
total_assets,1182698906.0,1035708151.0,1029970050.0,1195416217.0
total_debt,986927492.0,843358125.0,860204816.0,994608296.0
roa,0.004447810827686687,0.0038393711550504155,0.0035145313205951958,0.0030555767506373053
roe,0.026870220184444293,0.02067308272679932,0.02132275222689442,0.01818994987847093
debt_ratio,0.8344706222295263,0.814281633475336,0.8351745917272061,0.8320184065229224
current_ratio,1.1089275908021823,1.125012804572504,1.0892902760463412,1.104531933317146
gross_margin,0.06087460343852033,0.06365813409661428,0.07193075770787931,0.07903737696846082
net_profit_margin,0.003826969899465413,0.0033932749314999244,0.0035264809879743367,0.0034025152528342185
revenue_growth,0.0,-0.1474634901261319,-0.12406470896380994,0.04583167685511391
