,2021,2022,2023,2024
cost_of_goods_sold,530917450.0,533306313.0,660611997.0,727516052.0
current_assets,212539431.0,246957690.0,348424251.0,574847803.0
current_liabilities,190687925.0,182786127.0,238327822.0,313430761.0
equity,406420275.0,451668807.0,521493968.0,713498724.0
financial_profit,-6744288.0,-8534972.0,-3087094.0,3223714.0
gross_profit,126015919.0,142223306.0,178019399.0,343826742.0
net_income,74179504.0,87248532.0,108225162.0,230404755.0
other_profit,2753702.0,3103002.0,505513.0,527667.0
profit_before_tax,89907757.0,99502449.0,127387938.0,293087803.0
revenue,656933369.0,675529619.0,838631396.0,1071342794.0
total_assets,759479584.0,786277582.0,872588423.0,1113980528.0
total_debt,353059310.0,334608775.0,351094455.0,400481805.0
roa,0.0976714918514518,0.11096403356442128,0.12402773076901114,0.20683014577791614
roe,0.18251920133659671,0.19316926616984645,0.20752907730660464,0.3229224485620804
debt_ratio,0.46487004711900193,0.42556061963369063,0.4023597445780002,0.3595052112077851
current_ratio,1.1145930241781172,1.3510745812782607,1.46195374117924,1.834050369421143
gross_margin,0.19182450602535916,0.2105360031593226,0.21227371148885535,0.3209306525657184
net_profit_margin,0.11291785057732392,0.1291557461672158,0.12904973808063824,0.21506165560674878
revenue_growth,0.0,0.02830766540038554,0.24144282117702387,0.2774894895540019
