,2021,2022,2023,2024
cost_of_goods_sold,648675517.0,654085757.0,752313013.0,940181789.0
current_assets,563957851.0,504978704.0,551208903.0,1032052329.0
current_liabilities,203303815.0,130406485.0,147705681.0,550122961.0
equity,463311033.0,475300554.0,504901880.0,521181557.0
financial_profit,2328588.0,3256889.0,2129965.0,3651136.0
gross_profit,190360522.0,258955862.0,249293079.0,280091072.0
net_income,27980337.0,37867213.0,63197614.0,60895061.0
other_profit,-2548.0,-344063.0,21014426.0,44524.0
profit_before_tax,35012975.0,47442546.0,76028285.0,76118827.0
revenue,839036039.0,913041618.0,1001606093.0,1220293850.0
total_assets,666614848.0,612707039.0,660530247.0,1071996533.0
total_debt,203303815.0,137406485.0,155628367.0,550814976.0
roa,0.04197376803704198,0.06180313035378723,0.09567709319449227,0.056805277932741226
roe,0.06039212323268805,0.0796700375821569,0.12516810989097527,0.11684039886315471
debt_ratio,0.304979427940975,0.22426131291760792,0.23561126489942558,0.5138216020704238
current_ratio,2.773965904181385,3.8723434958008416,3.731805704886869,1.8760393624071983
gross_margin,0.2268800303582669,0.2836189029008752,0.24889333315986528,0.22952756174260813
net_profit_margin,0.03334819447487404,0.04147369873779401,0.06309627551357158,0.049901965006215514
revenue_growth,0.0,0.08820309922348879,0.0969993845340793,0.2183370873323951
