,2021,2022,2023,2024
cost_of_goods_sold,163456251.0,172402620.0,134926910.0,142415010.0
current_assets,135825653.0,139375960.0,92920167.0,85822007.0
current_liabilities,144769970.0,144617181.0,97888134.0,93494001.0
equity,15839163.0,21782907.0,18026328.0,18632151.0
financial_profit,-6163370.0,-5937393.0,-5657864.0,-1877504.0
gross_profit,25862791.0,26098779.0,24082423.0,31489116.0
net_income,1752631.0,1565334.0,88911.0,1157576.0
other_profit,-61119.0,-90954.0,111706.0,766643.0
profit_before_tax,2251672.0,2550774.0,1094035.0,1654757.0
revenue,189319042.0,198501399.0,159009333.0,173904126.0
total_assets,163887734.0,167442850.0,116336710.0,112126152.0
total_debt,148048570.0,145659942.0,97888134.0,93494001.0
roa,0.01069409501994823,0.009348467253155331,0.0007642557538372883,0.01032387163344373
roe,0.1106517434033604,0.07186065661484026,0.004932285710101359,0.062127877774283816
debt_ratio,0.9033535725132426,0.8699084015829879,0.8414208550336347,0.8338286771849621
current_ratio,0.9382170418354028,0.9637579645533265,0.9492485268949963,0.9179413233154927
gross_margin,0.13660955985610787,0.1314790683162893,0.15145288987533834,0.18107170154203242
net_profit_margin,0.009257552655479843,0.007885758024304907,0.0005591558578514382,0.006656403310407943
revenue_growth,0.0,0.04850202548563498,-0.19895107137254986,0.09367244500044536
