,2021,2022,2023,2024
cost_of_goods_sold,62160837.0,80055648.0,66729130.0,58347776.0
current_assets,100747268.0,97268749.0,104099268.0,113358299.0
current_liabilities,5495736.0,6997789.0,8036162.0,8421201.0
equity,100638066.0,95632329.0,101178619.0,111601533.0
financial_profit,3300484.0,3663559.0,4537266.0,3549458.0
gross_profit,20909684.0,13790974.0,17508775.0,23349217.0
net_income,10179673.0,3811546.0,10185731.0,16770814.0
other_profit,162365.0,-85751.0,422322.0,1521149.0
profit_before_tax,11826935.0,4798824.0,12784473.0,21008907.0
revenue,84624990.0,95558272.0,84348048.0,81909647.0
total_assets,106133802.0,102630117.0,109214781.0,120022735.0
total_debt,5495736.0,6997789.0,8036162.0,8421201.0
roa,0.09591358085899909,0.03713866953888399,0.09326330105446075,0.13973031026163502
roe,0.10115131783235977,0.03985624986713437,0.10067078500053454,0.1502740468627792
debt_ratio,0.051781203503856385,0.06818455639098608,0.07358126735610998,0.07016338196259234
current_ratio,18.33189731093342,13.89992596232896,12.95385384216993,13.46106083918434
gross_margin,0.2470863984740205,0.14432004379484803,0.20757771418729215,0.28506064737405107
net_profit_margin,0.12029157108319895,0.03988713818516936,0.12075834878834422,0.20474772647964165
revenue_growth,0.0,0.1291968483541328,-0.11731296271242742,-0.028908801778080306
