,2020,2021,2022,2023
cost_of_goods_sold,119338561.0,15405047.0,3838070.0,11962804.0
current_assets,140882226.0,48348488.0,178288357.0,167199311.0
current_liabilities,65324589.0,16915819.0,134368541.0,133619783.0
equity,150184491.0,157446767.0,163277878.0,118459195.0
financial_profit,1513455.0,881151.0,1505354.0,-24288049.0
gross_profit,778220.0,745065.0,149112.0,-9503466.0
net_income,-15494082.0,5738514.0,-7388889.0,-44818683.0
other_profit,0.0,333589.0,-116226.0,3713.0
profit_before_tax,-15494082.0,5738514.0,-7388889.0,-44818683.0
revenue,120116782.0,16150113.0,3987182.0,2459338.0
total_assets,215509079.0,174586586.0,297646418.0,252078978.0
total_debt,65324589.0,17139819.0,134368541.0,133619783.0
roa,-0.0718952634009447,0.03286915754226387,-0.02482438407842691,-0.17779619449266412
roe,-0.10316699079134609,0.03644732825793749,-0.04525346048409571,-0.37834701645575086
debt_ratio,0.3031175730652164,0.09817374514672049,0.45143678161112627,0.5300711073178026
current_ratio,2.156649251937888,2.8581819183570123,1.326860853538627,1.2513065598976463
gross_margin,0.00647886154659055,0.04613373293425253,0.0373978413827109,-3.864237449264802
net_profit_margin,-0.12899181731325438,0.3553234581083117,-1.8531607034742834,-18.22388097935298
revenue_growth,0.0,-0.865546572834427,-0.7531173930485812,-0.38318892892273293
