,2021,2022,2023,2024
cost_of_goods_sold,22428734.0,21187449.0,17060588.0,19855288.0
current_assets,42079353.0,51729156.0,54474429.0,52760921.0
current_liabilities,10970969.0,13532146.0,11436149.0,11657412.0
equity,63644469.0,73161732.0,81167749.0,88995596.0
financial_profit,1288062.0,1851353.0,3241547.0,2434469.0
gross_profit,29779944.0,31646690.0,23105057.0,25190271.0
net_income,16048395.0,16642253.0,13352892.0,14056327.0
other_profit,68547.0,-896027.0,-371113.0,-249820.0
profit_before_tax,18102532.0,18846734.0,15244592.0,15967731.0
revenue,52208895.0,52834138.0,40165945.0,45045559.0
total_assets,74615438.0,86693879.0,92603898.0,100653008.0
total_debt,10970969.0,13532146.0,11436149.0,11657412.0
roa,0.2150814285912253,0.19196572113239968,0.1441936277887568,0.13965133560638346
roe,0.25215694705536784,0.22747210249205144,0.16450982273759987,0.15794407399665036
debt_ratio,0.14703349995747528,0.15609113533840147,0.12349533061772411,0.11581782036757411
current_ratio,3.8355183575853693,3.822686808138192,4.763354255003148,4.525954903198068
gross_margin,0.570399814054674,0.5989818552542676,0.5752399700791304,0.5592176356386209
net_profit_margin,0.3073881375960935,0.31499052752597195,0.3324431181688866,0.3120468990072917
revenue_growth,0.0,0.011975794546120966,-0.23977287185039342,0.12148634869663844
