,2021,2022,2023,2024
cost_of_goods_sold,39822118.0,35613977.0,37788018.0,36834681.0
current_assets,58309556.0,61959336.0,69198340.0,76250657.0
current_liabilities,38576959.0,35016867.0,19382556.0,22680799.0
equity,101844200.0,102330135.0,102110253.0,101245313.0
financial_profit,3747894.0,1930266.0,2669224.0,1807115.0
gross_profit,13519788.0,14297792.0,16881568.0,17542360.0
net_income,1732630.0,1065185.0,381368.0,92359.0
other_profit,167699.0,-36461.0,-313651.0,-57726.0
profit_before_tax,2022317.0,1507769.0,967841.0,589856.0
revenue,53344319.0,50466152.0,54799880.0,54377041.0
total_assets,141265159.0,138675202.0,135603446.0,136243566.0
total_debt,39420959.0,36345067.0,33493192.0,34998253.0
roa,0.012265090785761264,0.007681149799226541,0.0028123769067048636,0.0006778962318117833
roe,0.017012554470455854,0.010409299274353542,0.0037348649013728328,0.0009122298826810877
debt_ratio,0.27905648695726876,0.26208771630273164,0.24699366415806276,0.25688004232067735
current_ratio,1.5115125067271373,1.7694140369553906,3.5701349192541993,3.361903476151788
gross_margin,0.25344382032508467,0.2833144876986064,0.30805848479960174,0.32260600572215764
net_profit_margin,0.0324801222038283,0.021106919346654367,0.006959285312303604,0.0016984925678467868
revenue_growth,0.0,-0.05395451763101522,0.08587395369474571,-0.0077160570424607
