,2021,2022,2023,2024
cost_of_goods_sold,210926795.0,216492073.0,223600449.0,253221018.0
current_assets,141232572.0,156474786.0,159045637.0,158597817.0
current_liabilities,74337546.0,91997272.0,91239237.0,89634138.0
equity,33243033.0,34249375.0,35806002.0,35117849.0
financial_profit,-1286431.0,-568804.0,-811307.0,-86520.0
gross_profit,13384071.0,18237941.0,22680928.0,23321843.0
net_income,1132667.0,2273246.0,2828102.0,2943559.0
other_profit,7389.0,873861.0,-372433.0,-146019.0
profit_before_tax,1404945.0,2832029.0,3575266.0,3924726.0
revenue,224742780.0,235688251.0,246281377.0,276609458.0
total_assets,157398753.0,174245466.0,172483639.0,168260038.0
total_debt,124155720.0,139996091.0,137481247.0,133142189.0
roa,0.007196162475315163,0.013046227555786157,0.016396349337226123,0.017494106354593836
roe,0.03407231223456656,0.0663733571780507,0.07898402061196333,0.08381945602647815
debt_ratio,0.788797354703312,0.8034418008902453,0.7970683352755562,0.7912882380307081
current_ratio,1.8998820865030976,1.7008633255994807,1.7431714932030833,1.7693907760902436
gross_margin,0.05955284080761126,0.07738162985476947,0.09209355687498856,0.08431325222436899
net_profit_margin,0.0050398370973252175,0.009645139247946645,0.011483214989495531,0.010641570325480338
revenue_growth,0.0,0.048702214148993006,0.04494549878941578,0.12314402887230891
