,2021,2022,2023,2024
cost_of_goods_sold,3912998305.0,5440108659.0,5670584516.0,6785015410.0
current_assets,21116155925.0,22625450091.0,21466480852.0,26187880114.0
current_liabilities,16375453556.0,18195198823.0,18697769023.0,23476490015.0
equity,7839963324.0,7859028256.0,8099376260.0,8182835334.0
financial_profit,737778208.0,703215108.0,932879340.0,874537990.0
gross_profit,1053642660.0,1054971739.0,1038755355.0,953241631.0
net_income,870629591.0,873177673.0,1006501257.0,879642039.0
other_profit,-11701771.0,7136714.0,2628072.0,3332264.0
profit_before_tax,1101197863.0,1104969715.0,1246410348.0,1117564877.0
revenue,10247637410.0,13378373078.0,14661051651.0,20376218972.0
total_assets,24282101330.0,26123593295.0,26942678995.0,31766864198.0
total_debt,16442138007.0,18264565039.0,18843302735.0,23584028863.0
roa,0.03585478781955153,0.033424868590613235,0.03735713353474559,0.027690553071819442
roe,0.11105021222928364,0.11110504308638536,0.12426898376986872,0.10749844071101529
debt_ratio,0.6771299478388265,0.6991597531299724,0.699384895559084,0.7424097234150301
current_ratio,1.289500523010735,1.2434846308136986,1.1480771222274821,1.1154938450027065
gross_margin,0.1028181050757923,0.07885650466235264,0.07085135362231322,0.046782066501635945
net_profit_margin,0.08495905506477126,0.06526785192108993,0.06865136833013945,0.043170032684118724
revenue_growth,0.0,0.3055080447074483,0.09587702222995209,0.38981973851856533
