,2021,2022,2023,2024
cost_of_goods_sold,347930852.0,436974279.0,404098963.0,423576186.0
current_assets,233032859.0,255870102.0,281295212.0,331710163.0
current_liabilities,122121373.0,153850465.0,146684737.0,150777193.0
equity,154506837.0,143302485.0,175098322.0,212902020.0
financial_profit,5387283.0,10635792.0,14749578.0,13491467.0
gross_profit,52286202.0,64051704.0,56726957.0,64572618.0
net_income,38350236.0,49337317.0,46722207.0,52468288.0
other_profit,-44416.0,-27149.0,-33306.0,164432.0
profit_before_tax,45844687.0,60817375.0,57448104.0,64327130.0
revenue,400217054.0,501025983.0,460825920.0,488148804.0
total_assets,276628210.0,297152950.0,321783059.0,363679213.0
total_debt,122121373.0,153850465.0,146684737.0,150777193.0
roa,0.13863458105013945,0.16603340804794298,0.145197845856764,0.14427079174305185
roe,0.248210608311139,0.3442879375050614,0.26683412191694217,0.2464433545534232
debt_ratio,0.4414639164964412,0.5177484019593277,0.45584978107874846,0.41458842741171464
current_ratio,1.9082070015704786,1.6631090585264074,1.9176856280554944,2.200002244371269
gross_margin,0.13064461266060892,0.1278410824454188,0.12309845114615081,0.13228060269917202
net_profit_margin,0.0958235927647401,0.09847257163108046,0.10138797531180538,0.10748420885202047
revenue_growth,0.0,0.25188564053544815,-0.08023548551173643,0.05929111799961251
