,2021,2022,2023,2024
cost_of_goods_sold,15823486.0,111812737.0,182373351.0,187012324.0
current_assets,45795636.0,65017462.0,114660221.0,141809888.0
current_liabilities,23393357.0,28478860.0,52663829.0,61575041.0
equity,28014657.0,41467763.0,67706895.0,86105783.0
financial_profit,822203.0,1633683.0,4398161.0,5179514.0
gross_profit,6733719.0,30120627.0,69965532.0,79555106.0
net_income,1494362.0,15170429.0,37459084.0,41861803.0
other_profit,618404.0,1505261.0,321628.0,-270996.0
profit_before_tax,1886507.0,18602386.0,47052639.0,52587097.0
revenue,22557206.0,141933363.0,252338882.0,266567430.0
total_assets,51408014.0,69946623.0,120070724.0,147680825.0
total_debt,23393357.0,28478860.0,52663829.0,61575041.0
roa,0.029068658439129744,0.21688579590182647,0.3119751655699186,0.28346132952602343
roe,0.05334214871879388,0.3658366861988673,0.5532536088089699,0.48616714861068044
debt_ratio,0.45505272777119926,0.40715132165851664,0.4386067414734669,0.4169467566286957
current_ratio,1.9576342121397967,2.283007887253914,2.1772101113270743,2.3030417145804254
gross_margin,0.29851742276946885,0.21221667945682368,0.27726813816984414,0.29844270922370375
net_profit_margin,0.06624765496223246,0.10688416507118204,0.14844753096750266,0.15704020179809663
revenue_growth,0.0,5.292151740778534,0.7778686889847033,0.056386664976981304
