,2020,2021,2022,2023
cost_of_goods_sold,21379072.0,36705797.0,28525540.0,26983314.0
current_assets,113014470.0,143594004.0,156231124.0,174469672.0
current_liabilities,20001813.0,26259926.0,24564901.0,24260113.0
equity,109699098.0,132418747.0,151260102.0,174285016.0
financial_profit,2628461.0,2586677.0,5236507.0,6363834.0
gross_profit,16543299.0,28972842.0,21115571.0,12113339.0
net_income,13652235.0,22719649.0,18841355.0,23024914.0
other_profit,-10575.0,275000.0,-4683.0,13303634.0
profit_before_tax,15935277.0,28497932.0,23552865.0,28794046.0
revenue,37922371.0,65678640.0,49641110.0,39096653.0
total_assets,129940911.0,158678674.0,176305003.0,199145129.0
total_debt,20241813.0,26259926.0,25044901.0,24860113.0
roa,0.10506494755912554,0.1431802297516048,0.1068679542803445,0.11561876564904583
roe,0.12445166139834622,0.17157426357462816,0.12456262260090238,0.132110691604148
debt_ratio,0.1557770593127518,0.1654912115033177,0.14205439762818303,0.12483415047525466
current_ratio,5.650211308344899,5.468180070271333,6.359932979172194,7.191626518804756
gross_margin,0.4362411569677434,0.44113035836308423,0.4253646020405265,0.3098305883114854
net_profit_margin,0.36000478451096846,0.34592142894554456,0.37955144435730787,0.5889228932205527
revenue_growth,0.0,0.731923354686868,-0.24418182227890228,-0.21241380380092223
