,2021,2022,2023,2024
cost_of_goods_sold,40618723.0,44085391.0,55098982.0,62895484.0
current_assets,158661113.0,192097236.0,255661059.0,273541568.0
current_liabilities,15027546.0,22721186.0,77052452.0,37959321.0
equity,166526962.0,190910271.0,202912675.0,265593516.0
financial_profit,5701769.0,7375513.0,12317094.0,10626325.0
gross_profit,14120429.0,49970120.0,85159549.0,95386802.0
net_income,11663530.0,38108392.0,66481743.0,75470841.0
other_profit,2560534.0,3890868.0,4645728.0,5727914.0
profit_before_tax,13657400.0,47819508.0,83447381.0,94687139.0
revenue,54739152.0,94055510.0,140258531.0,158282286.0
total_assets,185753796.0,217600588.0,284204983.0,307619509.0
total_debt,19226835.0,26690317.0,81292308.0,42025993.0
roa,0.06279026459303153,0.1751300047038476,0.23392180636044654,0.24533827924418147
roe,0.07003988939640897,0.1996141527660395,0.3276372114260482,0.28415919988046695
debt_ratio,0.10350709064378959,0.12265737535598939,0.28603406999376924,0.13661680020430694
current_ratio,10.558018787631726,8.454542645793225,3.3180132800965243,7.206176527762444
gross_margin,0.25795849011325567,0.5312832815429952,0.6071612784822337,0.6026372527877187
net_profit_margin,0.21307472940026545,0.40516916021187915,0.47399429129911536,0.47681166924768825
revenue_growth,0.0,0.7182493071869289,0.4912314121735133,0.12850380559026386
