,2020,2021,2022,2023
cost_of_goods_sold,457902324.0,562306001.0,677534781.0,558250466.0
current_assets,428827157.0,443283864.0,432701988.0,397047552.0
current_liabilities,297462025.0,346218833.0,360723340.0,329172913.0
equity,351548982.0,372164898.0,410824666.0,311476815.0
financial_profit,23274779.0,22139935.0,26285247.0,45319691.0
gross_profit,218562446.0,256529277.0,259100059.0,158032897.0
net_income,70392474.0,83035498.0,115546239.0,73432386.0
other_profit,755979.0,1512622.0,1414139.0,501111.0
profit_before_tax,79037163.0,99238275.0,134325390.0,81477414.0
revenue,676464770.0,818835279.0,936634840.0,716283364.0
total_assets,649961032.0,718383731.0,771548006.0,640649728.0
total_debt,298412050.0,346218833.0,360723340.0,329172913.0
roa,0.10830260667073345,0.1155865513329672,0.14975897559380122,0.11462173913542971
roe,0.20023518088298717,0.22311480326658856,0.28125438553876897,0.2357555441165019
debt_ratio,0.45912298631466264,0.4819413609465496,0.46753194512176605,0.5138110555788763
current_ratio,1.4416198403813059,1.2803574553091974,1.1995397580871812,1.2061975220907681
gross_margin,0.32309509037699036,0.31328556985635203,0.2766286795396165,0.22062902050032815
net_profit_margin,0.10405933482685284,0.10140683984867731,0.12336316573489835,0.1025186255756737
revenue_growth,0.0,0.21046256259583185,0.14386234206208393,-0.2352586798927958
