,2021,2022,2023,2024
cost_of_goods_sold,632964958.0,740966861.0,648407539.0,643189648.0
current_assets,451853576.0,543795571.0,495843223.0,696450247.0
current_liabilities,407524893.0,501389200.0,426918417.0,513109306.0
equity,176120460.0,205264938.0,248396526.0,387622118.0
financial_profit,-3982542.0,-2337654.0,-12295588.0,-2147786.0
gross_profit,38609776.0,109158779.0,-16195755.0,260959190.0
net_income,-28628120.0,29684878.0,52082986.0,161540775.0
other_profit,-33471.0,287106.0,-78000.0,-1205875.0
profit_before_tax,-28628120.0,31988180.0,58317676.0,188349087.0
revenue,673653124.0,850188743.0,782528625.0,907985807.0
total_assets,590058364.0,713629042.0,683054161.0,913715160.0
total_debt,413937904.0,508364104.0,434657634.0,526093042.0
roa,-0.04851743784450448,0.04159707110126272,0.07625015551292426,0.17679555081476375
roe,-0.16254851934863218,0.14461738224381993,0.20967678911902335,0.4167480840192922
debt_ratio,0.7015202719844845,0.7123646517737993,0.636344317650676,0.575773572586888
current_ratio,1.1087753993962768,1.0845777511761323,1.1614472537501235,1.3573136149668663
gross_margin,0.05731403095222639,0.12839358307053003,-0.020696693363773114,0.28740448142269254
net_profit_margin,-0.04249682660122274,0.03491563284554098,0.0665572917540237,0.1779111234499726
revenue_growth,0.0,0.2620571518347179,-0.07958246748981013,0.16032280224892737
