,2020,2021,2022,2023
cost_of_goods_sold,1275630164.0,1335818060.0,1555058688.0,1455825775.0
current_assets,1519089293.0,1605935761.0,1670194981.0,1945387035.0
current_liabilities,1317852535.0,1299461695.0,1364727236.0,1472931617.0
equity,422143664.0,583902323.0,657094970.0,918250792.0
financial_profit,-17267642.0,-12386534.0,-42351960.0,-40249516.0
gross_profit,63380299.0,177333426.0,137505647.0,186023690.0
net_income,24442417.0,100486275.0,74943593.0,74990044.0
other_profit,14364026.0,4029104.0,37188120.0,-2080424.0
profit_before_tax,28100600.0,113606644.0,86235398.0,86458938.0
revenue,1339290824.0,1513151486.0,1692604265.0,1641849465.0
total_assets,1837891123.0,1985168600.0,2181694752.0,2503792257.0
total_debt,1415747459.0,1401266277.0,1524599782.0,1585541465.0
roa,0.013299164838503874,0.05061850917851511,0.03435109010153589,0.029950585473034315
roe,0.05790070794477209,0.1720943230431368,0.11405290927733018,0.08166619038429318
debt_ratio,0.7703108422924789,0.7058676411665992,0.6988144334134604,0.6332559982032088
current_ratio,1.1527005128840155,1.2358469412213031,1.2238306211982128,1.320758555622749
gross_margin,0.0473237760344724,0.11719476049868546,0.0812390999144741,0.11330130682839429
net_profit_margin,0.01825026839726933,0.06640860213251643,0.044277090959592966,0.045674128839820284
revenue_growth,0.0,0.1298154656811119,0.11859538232644606,-0.029986217717583252
