,2021,2022,2023,2024
cost_of_goods_sold,6222277497.0,7392334483.0,7717483803.0,9288346581.0
current_assets,4849728124.0,6286266493.0,6297471017.0,6648001422.0
current_liabilities,2449919250.0,3055301139.0,3392213587.0,3714296574.0
equity,6963197715.0,8014058774.0,9030394792.0,10389474545.0
financial_profit,23743730.0,-93009529.0,-95317810.0,-267463620.0
gross_profit,1237956629.0,1655028725.0,1838495590.0,2443801481.0
net_income,834514740.0,1155847084.0,1221500696.0,1469628361.0
other_profit,41945559.0,287514471.0,202428323.0,180448142.0
profit_before_tax,1040216696.0,1456871731.0,1548611120.0,1868391060.0
revenue,7460234126.0,9047363208.0,9555979392.0,11732148062.0
total_assets,12493219802.0,14251652955.0,17489953435.0,19858153053.0
total_debt,5530022086.0,6237594181.0,8459558643.0,9468678508.0
roa,0.06679741117389171,0.08110266841675279,0.06984013425419391,0.07400629641022839
roe,0.11984648061942903,0.14422742789832202,0.13526548109304412,0.1414535792579874
debt_ratio,0.44264186283785034,0.43767513850466194,0.48368102719308353,0.47681566773751666
current_ratio,1.9795461111626433,2.0574948939591255,1.856448851314621,1.7898413036093763
gross_margin,0.16594072090653847,0.18292940019657494,0.19239216772894438,0.2082995772032049
net_profit_margin,0.11186173595967919,0.12775513234374838,0.1278257984757278,0.1252650710878831
revenue_growth,0.0,0.21274521083307896,0.05621706261889248,0.2277284808527138
